,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
48,0.000634,0.00208,0.001421,0.00137,0.00104,0.001192,0.011264,0.012837,0.01573,0.025066,0.023468,0.025523,-5.1e-05,0.001269,0.001928,0.005531,0.012051,0.019028,0.024736,0.033996,0.035645,0.038969,0.042343,0.042318,0.00033,-2.5e-05,-0.001877,-0.000634,0.000254,0.002816,-2.5e-05,-0.006749,-0.016947,-0.022884,-0.032373,-0.032017,-0.000381,0.00378,0.006672,0.008778,0.010072,0.014081,0.02773,0.0548,0.031738,0.016034,0.022123,0.027654,1,0,0,0
49,0.001458,0.000793,0.000742,0.000409,0.000563,0.001305,0.001586,0.004503,0.013919,0.012307,0.01438,0.015761,0.001331,0.001996,0.005629,0.012205,0.019241,0.025817,0.009339,0.011002,0.014354,0.017757,0.017732,0.01832,-0.000358,-0.002226,-0.000972,-7.7e-05,0.002507,0.00678,-0.00678,-0.017066,-0.023054,-0.032623,-0.032265,-0.028069,0.004196,0.007113,0.009237,0.010542,0.014584,0.021825,0.027301,0.004043,-0.011795,-0.005655,-7.7e-05,-0.000205,1,0,0,0
50,-0.000667,-0.000718,-0.001051,-0.000898,-0.000154,0.005539,0.002924,0.012361,0.010745,0.012822,0.014207,0.019131,0.000667,0.004308,0.010899,0.017951,0.024542,0.036082,0.001667,0.005026,0.008437,0.008412,0.009001,0.007078,-0.001872,-0.000615,0.000282,0.002872,0.007155,0.014669,-0.010309,-0.01631,-0.025901,-0.025542,-0.021337,-0.020952,0.002924,0.005052,0.00636,0.010412,0.017669,0.028466,-0.023311,-0.039186,-0.033031,-0.02744,-0.027568,-0.031466,1,0,0,0
51,-5.2e-05,-0.000387,-0.000232,0.000517,0.00625,0.009839,0.009504,0.007877,0.009968,0.011363,0.016321,0.017561,0.003667,0.010304,0.017406,0.024043,0.035664,0.038169,0.003383,0.006818,0.006792,0.007386,0.005449,0.004029,0.001265,0.002169,0.004778,0.00909,0.016657,0.019395,-0.006043,-0.015702,-0.01534,-0.011105,-0.010717,-0.010537,0.002143,0.003461,0.007541,0.014849,0.025722,0.033108,-0.015986,-0.009788,-0.004158,-0.004287,-0.008212,-0.011001,1,0,0,0
52,-0.000338,-0.000182,0.000571,0.006338,0.009949,0.016573,-0.001636,0.000468,0.00187,0.006858,0.008104,0.009195,0.006676,0.013819,0.020495,0.032184,0.034704,0.037249,0.003455,0.003429,0.004026,0.002078,0.000649,0.000416,0.000909,0.003533,0.007871,0.015482,0.018235,0.020469,-0.009715,-0.009351,-0.005091,-0.004702,-0.00452,-0.004364,0.001325,0.005429,0.01278,0.023716,0.031145,0.036314,0.006234,0.011897,0.011767,0.007819,0.005013,0.002286,1,0,0,0
53,0.000158,0.00092,0.006753,0.010405,0.017105,0.026275,0.002128,0.003547,0.008592,0.009853,0.010957,0.008644,0.007226,0.013978,0.025802,0.028351,0.030925,0.035707,-2.6e-05,0.000578,-0.001393,-0.002838,-0.003074,-0.003705,0.002654,0.007042,0.01474,0.017525,0.019785,0.022255,0.000368,0.004677,0.005071,0.005255,0.005413,0.004362,0.004151,0.011587,0.022649,0.030163,0.035392,0.040253,0.005728,0.005597,0.001603,-0.001235,-0.003994,-0.00536,1,0,0,0
54,0.000764,0.006612,0.010273,0.016991,0.026184,0.032927,0.001422,0.00648,0.007745,0.008851,0.006533,0.00619,0.00677,0.018624,0.021179,0.02376,0.028555,0.030794,0.000606,-0.00137,-0.002819,-0.003056,-0.003688,-0.004188,0.004399,0.012117,0.01491,0.017175,0.019651,0.01973,0.00432,0.004715,0.0049,0.005058,0.004004,0.003951,0.007455,0.018545,0.026079,0.031321,0.036194,0.039249,-0.000132,-0.004136,-0.006981,-0.009747,-0.011116,-0.012723,1,0,0,0
55,0.005875,0.009553,0.016301,0.025537,0.032312,0.03599,0.005081,0.006351,0.007463,0.005134,0.00479,0.004181,0.011908,0.014475,0.017069,0.021885,0.024135,0.033767,-0.001985,-0.00344,-0.003678,-0.004314,-0.004816,-0.008071,0.007754,0.010559,0.012835,0.015322,0.015402,0.016222,0.000397,0.000582,0.000741,-0.000318,-0.00037,-0.002752,0.011141,0.01871,0.023976,0.028871,0.031941,0.038875,-0.004022,-0.00688,-0.009659,-0.011035,-0.012649,-0.016698,1,0,0,0
56,0.003695,0.010472,0.019749,0.026553,0.030247,0.032746,0.001276,0.002392,5.3e-05,-0.000292,-0.000904,-0.000983,0.002578,0.005183,0.01002,0.01228,0.021955,0.02634,-0.001462,-0.001701,-0.002339,-0.002844,-0.006113,-0.028334,0.002817,0.005103,0.007602,0.007681,0.008505,0.01103,0.000186,0.000346,-0.000718,-0.000771,-0.003163,-0.005608,0.007602,0.012891,0.017808,0.020891,0.027855,0.03054,-0.002871,-0.005661,-0.007044,-0.008665,-0.012732,-0.029822,1,0,0,0
57,0.006773,0.016044,0.022843,0.026536,0.029032,0.028182,0.001116,-0.001222,-0.001567,-0.002178,-0.002258,0.000664,0.002603,0.007437,0.009695,0.019364,0.023747,0.030467,-0.000239,-0.000877,-0.001381,-0.004648,-0.026854,-0.032114,0.002284,0.004781,0.004861,0.005684,0.008208,0.008394,0.000159,-0.000903,-0.000956,-0.003347,-0.005791,-0.005312,0.005286,0.0102,0.013281,0.02024,0.022923,0.02635,-0.002789,-0.00417,-0.005791,-0.009855,-0.026934,-0.031875,1,0,0,0
58,0.009259,0.016051,0.019739,0.022233,0.021384,0.02539,-0.002335,-0.00268,-0.00329,-0.003369,-0.000451,0.000557,0.004829,0.007084,0.016741,0.021119,0.027831,0.03319,-0.000637,-0.001141,-0.004404,-0.026584,-0.031837,-0.034278,0.002494,0.002574,0.003396,0.005916,0.006102,0.007455,-0.001061,-0.001114,-0.003502,-0.005943,-0.005465,-0.005359,0.004908,0.007986,0.014937,0.017617,0.021039,0.025576,-0.00138,-0.002998,-0.007057,-0.024117,-0.029052,-0.036772,1,0,0,0
59,0.006796,0.010485,0.012981,0.012131,0.016139,0.030713,-0.000345,-0.000956,-0.001035,0.001885,0.002893,0.000849,0.002256,0.011919,0.016299,0.023015,0.028377,0.033394,-0.000504,-0.003769,-0.025961,-0.031217,-0.033659,-0.034323,8e-05,0.000903,0.003424,0.00361,0.004964,0.008946,-5.3e-05,-0.002442,-0.004884,-0.004406,-0.0043,-0.006689,0.003079,0.010034,0.012715,0.016139,0.020679,0.024926,-0.001619,-0.005681,-0.022749,-0.027687,-0.035411,-0.042313,1,0,0,0
60,0.003692,0.006189,0.005339,0.00935,0.023932,0.02943,-0.000611,-0.000691,0.002231,0.00324,0.001195,-2.7e-05,0.009668,0.014051,0.020771,0.026136,0.031156,0.035353,-0.003267,-0.025472,-0.030731,-0.033175,-0.033839,-0.034955,0.000823,0.003347,0.003533,0.004887,0.008871,0.009695,-0.002391,-0.004834,-0.004356,-0.00425,-0.00664,-0.007065,0.006959,0.009642,0.013068,0.01761,0.02186,0.026269,-0.004064,-0.021143,-0.026083,-0.033813,-0.040718,-0.047279,1,0,0,0
61,0.002495,0.001645,0.005653,0.020222,0.025716,0.032722,-8e-05,0.00284,0.003848,0.001805,0.000584,0.000372,0.004379,0.011093,0.016454,0.021469,0.025662,0.027998,-0.022186,-0.027441,-0.029882,-0.030546,-0.03166,-0.038746,0.002521,0.002707,0.00406,0.008041,0.008864,0.009819,-0.002442,-0.001964,-0.001858,-0.004246,-0.004671,-0.005042,0.00268,0.006104,0.010642,0.014888,0.019293,0.022558,-0.017064,-0.022,-0.029723,-0.036623,-0.043178,-0.05443,1,0,0,0
62,-0.00085,0.00316,0.017738,0.023234,0.030244,0.032767,0.002921,0.00393,0.001885,0.000664,0.000451,0.003824,0.006718,0.012082,0.0171,0.021296,0.023633,0.027217,-0.005258,-0.0077,-0.008364,-0.00948,-0.016569,-0.020871,0.000186,0.00154,0.005523,0.006346,0.007302,0.007276,0.000478,0.000584,-0.001806,-0.00223,-0.002602,0.000451,0.003425,0.007966,0.012215,0.016622,0.019888,0.022438,-0.004939,-0.012666,-0.01957,-0.026129,-0.037387,-0.042061,1,0,0,0
63,0.004038,0.018721,0.024257,0.031318,0.033859,0.04124,0.001016,-0.001043,-0.002273,-0.002487,0.000909,0.005991,0.005402,0.010457,0.014683,0.017036,0.020647,0.024364,-0.002461,-0.003129,-0.004252,-0.011393,-0.015726,-0.017705,0.001364,0.005376,0.006205,0.007168,0.007141,0.007515,0.000107,-0.0023,-0.002728,-0.003102,-2.7e-05,0.005429,0.004573,0.008852,0.013292,0.016582,0.019149,0.020272,-0.007783,-0.014736,-0.021342,-0.032682,-0.037389,-0.046563,1,0,0,0
64,0.014703,0.020246,0.027317,0.029861,0.037252,0.042903,-0.002062,-0.003294,-0.003508,-0.000107,0.004981,0.007713,0.005062,0.009293,0.01165,0.015265,0.018988,0.022389,-0.00067,-0.001794,-0.008945,-0.013283,-0.015265,-0.015024,0.004017,0.004847,0.005811,0.005785,0.00616,0.008061,-0.00241,-0.002839,-0.003214,-0.000134,0.005329,0.008007,0.004285,0.008731,0.012025,0.014596,0.01572,0.018131,-0.006963,-0.013578,-0.024933,-0.029646,-0.038832,-0.040305,1,0,0,0
65,0.00554,0.012606,0.015149,0.022536,0.028184,0.026792,-0.001231,-0.001445,0.001954,0.007039,0.009769,0.011081,0.004229,0.006584,0.010198,0.013918,0.017317,0.018254,-0.001124,-0.00827,-0.012606,-0.014587,-0.014346,-0.008538,0.00083,0.001793,0.001766,0.002141,0.004042,0.004443,-0.000428,-0.000803,0.002275,0.007735,0.010412,0.011455,0.004443,0.007735,0.010305,0.011429,0.013838,0.014293,-0.006611,-0.017959,-0.02267,-0.03185,-0.033323,-0.032198,1,0,0,0
66,0.007066,0.009608,0.016996,0.022643,0.021251,0.021305,-0.000214,0.003185,0.00827,0.011,0.012312,0.012499,0.002355,0.005969,0.009689,0.013088,0.014025,0.015791,-0.007146,-0.011482,-0.013463,-0.013222,-0.007414,-0.004684,0.000964,0.000937,0.001311,0.003212,0.003613,0.005246,-0.000375,0.002703,0.008163,0.01084,0.011883,0.010626,0.003292,0.005861,0.006986,0.009394,0.009849,0.011991,-0.011348,-0.016059,-0.025239,-0.026711,-0.025587,-0.024971,1,0,0,0
67,0.002529,0.009877,0.015494,0.01411,0.014163,0.012646,0.003381,0.008439,0.011155,0.012459,0.012646,0.012726,0.003594,0.007295,0.010676,0.011607,0.013365,0.013578,-0.004313,-0.006283,-0.006043,-0.000266,0.002449,0.00575,-2.7e-05,0.000346,0.002236,0.002636,0.00426,0.005511,0.003062,0.008493,0.011155,0.012193,0.010942,0.008413,0.002556,0.003674,0.00607,0.006523,0.008652,0.009318,-0.004686,-0.013817,-0.015281,-0.014163,-0.013551,-0.012832,1,0,0,0
68,0.007354,0.012977,0.011591,0.011644,0.010126,0.009113,0.005063,0.007781,0.009086,0.009273,0.009353,0.009726,0.003704,0.007088,0.008021,0.009779,0.009992,0.010232,-0.001972,-0.001732,0.00405,0.006768,0.010072,0.012444,0.000373,0.002265,0.002665,0.00429,0.005542,0.005809,0.005436,0.0081,0.00914,0.007887,0.005356,0.003757,0.001119,0.003517,0.00397,0.006102,0.006768,0.007674,-0.00914,-0.010605,-0.009486,-0.008873,-0.008154,-0.008021,1,0,0,0
69,0.005635,0.004247,0.0043,0.002778,0.001763,0.001469,0.002724,0.004033,0.00422,0.0043,0.004674,0.004594,0.003392,0.004327,0.006089,0.006303,0.006543,0.00625,0.00024,0.006036,0.00876,0.012072,0.014449,0.018215,0.001896,0.002297,0.003926,0.005181,0.005448,0.004994,0.002671,0.003712,0.002457,-8e-05,-0.001683,-0.002243,0.002404,0.002858,0.004994,0.005662,0.00657,0.008787,-0.001469,-0.000347,0.000267,0.000988,0.001122,0.001362,1,0,0,0
70,-0.001392,-0.001338,-0.002863,-0.00388,-0.004175,-0.004576,0.001311,0.001499,0.001579,0.001954,0.001873,0.006637,0.000937,0.002703,0.002917,0.003158,0.002863,0.002649,0.005807,0.008537,0.011855,0.014237,0.01801,0.02339,0.000401,0.002034,0.003292,0.003559,0.003104,0.002382,0.001044,-0.000214,-0.002756,-0.004362,-0.004924,-0.003238,0.000455,0.002596,0.003265,0.004175,0.006396,0.006048,0.001124,0.001739,0.002462,0.002596,0.002837,0.003185,1,0,0,0
71,5.4e-05,-0.001475,-0.002495,-0.00279,-0.003192,-0.003755,0.000188,0.000268,0.000644,0.000563,0.005338,0.007725,0.00177,0.001985,0.002226,0.001931,0.001717,0.001556,0.002736,0.006062,0.008449,0.012231,0.017623,0.021619,0.001636,0.002897,0.003165,0.002709,0.001985,0.002816,-0.001261,-0.003809,-0.005418,-0.005982,-0.004292,-0.00346,0.002146,0.002816,0.003728,0.005955,0.005606,0.006116,0.000617,0.001341,0.001475,0.001717,0.002065,0.003138,1,0,0,0
72,-0.001531,-0.002551,-0.002847,-0.003249,-0.003813,-0.00529,8.1e-05,0.000457,0.000376,0.005156,0.007546,0.010205,0.000215,0.000457,0.000161,-5.4e-05,-0.000215,-0.00196,0.00333,0.00572,0.009506,0.014904,0.018905,0.019255,0.001262,0.001531,0.001074,0.000349,0.001182,0.001182,-0.002551,-0.004162,-0.004726,-0.003035,-0.002202,-0.002068,0.000671,0.001584,0.003813,0.003464,0.003974,0.003786,0.000725,0.000859,0.001101,0.00145,0.002524,0.002551,1,0,0,0
73,-0.001022,-0.001318,-0.001721,-0.002286,-0.003765,-0.013124,0.000377,0.000296,0.005083,0.007477,0.010139,0.008606,0.000242,-5.4e-05,-0.000269,-0.00043,-0.002178,-0.00823,0.002394,0.006186,0.011591,0.015599,0.015948,0.014738,0.000269,-0.000188,-0.000914,-8.1e-05,-8.1e-05,-0.002743,-0.001614,-0.002178,-0.000484,0.00035,0.000484,-0.007665,0.000914,0.003147,0.002797,0.003308,0.00312,0.002071,0.000134,0.000377,0.000726,0.001802,0.001829,-0.004061,1,0,0,0
74,-0.000296,-0.000701,-0.001267,-0.002749,-0.012126,-0.018971,-8.1e-05,0.004716,0.007114,0.009782,0.008246,0.007168,-0.000296,-0.000512,-0.000674,-0.002425,-0.008488,-0.015414,0.0038,0.009216,0.013231,0.013582,0.012369,0.006602,-0.000458,-0.001186,-0.00035,-0.00035,-0.003018,-0.007545,-0.000566,0.001132,0.001967,0.002102,-0.006063,-0.013231,0.002237,0.001886,0.002398,0.00221,0.001159,-0.000835,0.000243,0.000593,0.001671,0.001698,-0.004204,-0.021504,1,0,0,0
75,-0.000405,-0.000971,-0.002455,-0.011842,-0.018694,-0.018667,0.004802,0.007203,0.009873,0.008336,0.007257,0.005854,-0.000216,-0.000378,-0.002131,-0.008201,-0.015134,-0.017238,0.005422,0.009442,0.009792,0.008578,0.002806,-0.001241,-0.000728,0.000108,0.000108,-0.002563,-0.007095,-0.00901,0.001699,0.002536,0.002671,-0.005503,-0.012679,-0.016509,-0.000351,0.000162,-2.7e-05,-0.001079,-0.003075,-0.005908,0.000351,0.00143,0.001457,-0.004451,-0.02177,-0.020987,1,0,0,0
76,-0.000567,-0.002052,-0.011449,-0.018308,-0.018281,-0.018497,0.002403,0.005077,0.003537,0.002457,0.001053,-0.000675,-0.000162,-0.001917,-0.007993,-0.014933,-0.017039,-0.020037,0.004024,0.004375,0.003159,-0.002619,-0.00667,-0.005212,0.000837,0.000837,-0.001836,-0.006373,-0.00829,-0.009532,0.000837,0.000972,-0.00721,-0.014393,-0.018227,-0.020415,0.000513,0.000324,-0.000729,-0.002727,-0.005563,-0.00856,0.00108,0.001107,-0.004807,-0.022143,-0.02136,-0.010045,1,0,0,0
77,-0.001488,-0.010905,-0.017778,-0.01775,-0.017967,-0.018616,0.002679,0.001136,5.4e-05,-0.001353,-0.003085,-0.003139,-0.001759,-0.007847,-0.014801,-0.016912,-0.019915,-0.021214,0.000352,-0.000866,-0.006656,-0.010715,-0.009254,-0.008632,0.0,-0.002679,-0.007225,-0.009146,-0.010391,-0.011094,0.000135,-0.008063,-0.015261,-0.019103,-0.021295,-0.02024,-0.000189,-0.001245,-0.003247,-0.006088,-0.009092,-0.014639,2.7e-05,-0.005899,-0.02327,-0.022486,-0.011148,-0.006007,1,0,0,0
78,-0.00943,-0.016312,-0.016285,-0.016502,-0.017152,-0.017206,-0.001544,-0.002628,-0.004037,-0.005772,-0.005826,-0.00588,-0.006097,-0.01306,-0.015174,-0.018182,-0.019482,-0.024116,-0.001219,-0.007018,-0.011082,-0.009619,-0.008996,-0.012329,-0.002683,-0.007235,-0.009159,-0.010405,-0.01111,-0.011055,-0.00821,-0.015418,-0.019266,-0.02146,-0.020404,-0.020024,-0.001057,-0.003062,-0.005907,-0.008915,-0.014469,-0.027449,-0.005934,-0.02333,-0.022544,-0.011191,-0.006042,-0.005934,1,0,0,0
79,-0.006975,-0.006947,-0.007167,-0.007826,-0.007881,-0.007963,-0.001098,-0.002526,-0.004284,-0.004339,-0.004394,-0.006947,-0.007057,-0.009199,-0.012247,-0.013565,-0.018261,-0.025428,-0.005876,-0.009995,-0.008513,-0.007881,-0.011259,-0.019469,-0.004613,-0.006563,-0.007826,-0.00854,-0.008485,-0.00876,-0.007304,-0.011204,-0.013428,-0.012357,-0.011973,-0.013703,-0.002032,-0.004915,-0.007963,-0.013593,-0.026746,-0.060494,-0.017629,-0.016833,-0.005327,-0.00011,0.0,-0.008677,1,0,0,0
80,2.8e-05,-0.000193,-0.000855,-0.000911,-0.000993,-0.000993,-0.001435,-0.003201,-0.003256,-0.003311,-0.005878,-0.013052,-0.002152,-0.005215,-0.00654,-0.011258,-0.018461,-0.025801,-0.004139,-0.002649,-0.002014,-0.005408,-0.013659,-0.02351,-0.001959,-0.003229,-0.003946,-0.003891,-0.004167,-0.004277,-0.003918,-0.006154,-0.005077,-0.004691,-0.006429,-0.011921,-0.002897,-0.00596,-0.011617,-0.024835,-0.058748,-0.093241,0.0008,0.012362,0.017605,0.017716,0.008996,-0.036121,1,0,0,0
81,-0.000221,-0.000882,-0.000937,-0.00102,-0.00102,-0.00113,-0.001764,-0.001819,-0.001874,-0.004438,-0.011604,-0.017421,-0.00306,-0.004383,-0.009096,-0.01629,-0.023622,-0.027922,0.001488,0.002122,-0.001268,-0.00951,-0.01935,-0.027068,-0.001268,-0.001985,-0.001929,-0.002205,-0.002315,-0.002729,-0.002233,-0.001158,-0.000772,-0.002508,-0.007994,-0.008076,-0.00306,-0.00871,-0.021913,-0.05579,-0.090245,-0.121889,0.011549,0.016787,0.016897,0.008187,-0.036881,-0.06133,1,0,0,0
82,-0.00066,-0.000715,-0.000798,-0.000798,-0.000908,-0.002613,-5.5e-05,-0.00011,-0.002668,-0.009818,-0.01562,-0.020571,-0.00132,-0.006023,-0.0132,-0.020516,-0.024806,-0.031598,0.000633,-0.00275,-0.010973,-0.020791,-0.028491,-0.036933,-0.000715,-0.00066,-0.000935,-0.001045,-0.001458,-0.003025,0.001073,0.001458,-0.000275,-0.005748,-0.00583,-0.006188,-0.005638,-0.01881,-0.052609,-0.086985,-0.118556,-0.152189,0.005225,0.005335,-0.003355,-0.048319,-0.072712,-0.121718,1,0,0,0
83,-5.5e-05,-0.000137,-0.000137,-0.000247,-0.001952,-0.002364,-5.5e-05,-0.002612,-0.009759,-0.015559,-0.020507,-0.021085,-0.004701,-0.011876,-0.019188,-0.023476,-0.030266,-0.034032,-0.003381,-0.011601,-0.021415,-0.029112,-0.037551,-0.036177,5.5e-05,-0.00022,-0.00033,-0.000742,-0.002309,-0.002749,0.000385,-0.001347,-0.006817,-0.0069,-0.007257,-0.007807,-0.013168,-0.046953,-0.081315,-0.112873,-0.146494,-0.184924,0.00011,-0.008577,-0.053523,-0.077906,-0.126893,-0.166286,1,0,0,0
84,-8.2e-05,-8.2e-05,-0.000192,-0.001891,-0.002302,-0.002275,-0.002549,-0.009675,-0.015458,-0.020391,-0.020967,-0.026476,-0.007153,-0.014444,-0.01872,-0.025489,-0.029244,-0.033575,-0.008195,-0.017979,-0.025654,-0.034068,-0.032697,-0.035411,-0.000274,-0.000384,-0.000795,-0.002357,-0.002796,-0.002905,-0.001727,-0.007181,-0.007263,-0.007619,-0.008168,-0.020693,-0.033684,-0.067944,-0.099408,-0.132928,-0.171244,-0.20501,-0.008661,-0.053473,-0.077783,-0.126624,-0.165899,-0.225895,1,0,0,0
85,0.0,-0.00011,-0.001807,-0.002218,-0.002191,-0.00241,-0.00712,-0.012898,-0.017827,-0.018402,-0.023906,-0.023687,-0.007284,-0.011556,-0.01832,-0.022072,-0.026398,-0.035709,-0.009776,-0.017444,-0.025851,-0.024481,-0.027192,-0.026289,-0.00011,-0.00052,-0.002081,-0.002519,-0.002629,-0.002601,-0.005449,-0.005532,-0.005888,-0.006435,-0.01895,-0.021798,-0.03423,-0.065667,-0.099158,-0.137441,-0.171178,-0.197823,-0.044773,-0.069063,-0.117861,-0.157103,-0.217047,-0.26757,1,0,0,0
86,-0.00011,-0.001814,-0.002226,-0.002199,-0.002419,-0.002831,-0.005799,-0.010747,-0.011324,-0.016849,-0.016629,-0.01509,-0.004288,-0.011077,-0.014842,-0.019185,-0.02853,-0.042768,-0.007696,-0.016134,-0.01476,-0.017481,-0.016574,-0.014375,-0.000412,-0.001979,-0.002419,-0.002529,-0.002501,0.0,-8.2e-05,-0.00044,-0.000989,-0.01355,-0.016409,-0.016272,-0.031554,-0.065169,-0.103594,-0.137456,-0.1642,-0.217934,-0.02438,-0.073359,-0.112747,-0.172913,-0.223624,-0.269965,1,0,0,0
87,-0.001706,-0.002119,-0.002092,-0.002312,-0.002724,-0.003027,-0.004954,-0.005532,-0.011063,-0.010843,-0.009302,-0.005642,-0.006797,-0.010568,-0.014916,-0.024273,-0.038528,-0.060159,-0.008449,-0.007073,-0.009797,-0.008889,-0.006687,-0.005587,-0.001569,-0.002009,-0.002119,-0.002092,0.000413,0.005421,-0.000358,-0.000908,-0.013485,-0.016347,-0.016209,-0.01032,-0.033657,-0.07213,-0.106035,-0.132812,-0.186614,-0.224069,-0.049041,-0.088477,-0.148719,-0.199494,-0.245893,-0.29386,1,0,0,0
88,-0.000413,-0.000386,-0.000606,-0.001019,-0.001322,-0.001267,-0.000578,-0.006114,-0.005893,-0.004351,-0.000688,0.001818,-0.003773,-0.008124,-0.017487,-0.031752,-0.053397,-0.074436,0.001377,-0.001349,-0.000441,0.001762,0.002864,0.002203,-0.000441,-0.000551,-0.000523,0.001983,0.006995,0.009143,-0.000551,-0.013136,-0.016,-0.015862,-0.009969,-0.005866,-0.038499,-0.072426,-0.099221,-0.153058,-0.190538,-0.219123,-0.039462,-0.099744,-0.150552,-0.196982,-0.244981,-0.283645,1,0,0,0
89,2.7e-05,-0.000192,-0.000604,-0.000907,-0.000852,-0.000852,-0.005522,-0.005302,-0.003764,-0.00011,0.00239,0.007582,-0.004341,-0.013681,-0.027912,-0.049505,-0.070494,-0.093405,-0.00272,-0.001813,0.000385,0.001483,0.000824,-0.001401,-0.00011,-8.2e-05,0.002418,0.007417,0.00956,0.01,-0.012555,-0.015412,-0.015275,-0.009395,-0.005302,5.5e-05,-0.033846,-0.060576,-0.114284,-0.151674,-0.18019,-0.220546,-0.060137,-0.110823,-0.157141,-0.205025,-0.243595,-0.303485,1,0,0,0
90,-0.000219,-0.000631,-0.000933,-0.000878,-0.000878,-0.001838,0.000219,0.001756,0.005404,0.007901,0.013086,0.013579,-0.009327,-0.023538,-0.0451,-0.066059,-0.088939,-0.099034,0.000905,0.0031,0.004197,0.003539,0.001317,-0.004005,2.7e-05,0.002524,0.007517,0.009657,0.010095,0.010013,-0.002853,-0.002716,0.003155,0.007242,0.012592,0.013909,-0.026693,-0.080325,-0.117661,-0.146137,-0.186437,-0.197931,-0.050614,-0.096867,-0.144683,-0.1832,-0.243004,-0.278064,1,0,0,0
91,-0.00041,-0.000711,-0.000657,-0.000657,-0.001614,-0.004597,0.001532,0.005172,0.007662,0.012833,0.013326,0.013983,-0.014174,-0.035681,-0.056587,-0.079408,-0.089477,-0.101982,0.002189,0.003284,0.002627,0.00041,-0.004898,-0.012861,0.00249,0.00747,0.009604,0.010042,0.00996,0.009002,0.000137,0.005993,0.01007,0.015405,0.016719,0.016746,-0.053495,-0.090736,-0.119139,-0.159335,-0.1708,-0.198272,-0.046134,-0.093828,-0.132246,-0.191897,-0.226867,-0.283536,1,0,0,0
92,-0.0003,-0.000245,-0.000245,-0.001199,-0.004171,-0.004143,0.003625,0.006106,0.011258,0.011749,0.012403,0.013929,-0.021426,-0.042252,-0.064986,-0.075017,-0.087475,-0.090283,0.00109,0.000436,-0.001772,-0.00706,-0.014993,-0.021071,0.004961,0.007087,0.007524,0.007442,0.006488,0.006788,0.005833,0.009895,0.015211,0.016519,0.016546,0.016982,-0.0371,-0.065395,-0.105439,-0.11686,-0.144229,-0.14889,-0.047513,-0.085785,-0.14521,-0.180047,-0.236501,-0.258036,1,0,0,0
93,5.4e-05,5.4e-05,-0.000896,-0.003854,-0.003827,-0.003474,0.00247,0.007599,0.008087,0.008739,0.010259,0.014818,-0.020734,-0.043368,-0.053355,-0.065758,-0.068553,-0.071647,-0.000651,-0.00285,-0.008115,-0.016012,-0.022064,-0.026135,0.002117,0.002551,0.00247,0.00152,0.001818,0.004261,0.004044,0.009336,0.010638,0.010666,0.0111,0.012131,-0.02817,-0.068037,-0.079409,-0.106656,-0.111297,-0.109017,-0.038103,-0.097266,-0.13195,-0.188155,-0.209594,-0.219093,1,0,0,0
94,0.0,-0.000946,-0.003891,-0.003864,-0.003513,-0.002675,0.005107,0.005594,0.006242,0.007755,0.012295,0.015619,-0.022536,-0.03248,-0.044829,-0.047613,-0.050693,-0.056935,-0.002189,-0.007431,-0.015294,-0.02132,-0.025374,-0.030265,0.000432,0.000351,-0.000594,-0.000297,0.002135,0.005188,0.005269,0.006566,0.006593,0.007026,0.008053,0.00916,-0.039695,-0.051017,-0.078147,-0.082768,-0.080498,-0.08139,-0.058908,-0.093442,-0.149404,-0.170752,-0.180209,-0.191234,1,0,0,0
