,timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
103,4120,0.48775999999999997,0.37981,-0.6056,0.99995,0.49573999999999996,0.3567,-0.58212,0.99981,0.5011,0.35738,-0.58224,0.99987,0.50676,0.35815,-0.58243,0.99976,0.47801000000000005,0.35555,-0.58511,0.99986,0.47151,0.35546,-0.58524,0.99993,0.46523000000000003,0.3556,-0.58529,0.99987,0.51186,0.37413,-0.40525,0.99977,0.45615000000000006,0.36975,-0.42048,0.9999,0.49631000000000003,0.40651,-0.53659,0.99991,0.47441,0.40775,-0.54102,0.99995,0.54202,0.51678,-0.26166,0.99972,0.41198,0.51881,-0.26997,0.99991,0.5789,0.69675,-0.1849,0.997,0.40088,0.72539,-0.18941,0.99806,0.6485099999999999,0.83942,-0.32712,0.98514,0.40481,0.90161,-0.32134,0.99231,0.67196,0.8899,-0.36551,0.95692,0.40013,0.95519,-0.36474,0.98149,0.67157,0.88816,-0.43214,0.96664,0.41023,0.95617,-0.40762,0.98452,0.66396,0.87701,-0.35782,0.97132,0.41396999999999995,0.93809,-0.34092,0.98432,0.52206,0.86084,-0.00601,0.99584,0.43844000000000005,0.86098,0.00649,0.997,0.50861,1.1354,-0.02586,0.71104,0.43972,1.14156,-0.07059,0.90434,0.51552,1.36675,0.34357,0.03445,0.43623,1.3623,0.29634,0.06219,0.51857,1.40226,0.37218,0.0489,0.43481000000000003,1.39538,0.32487,0.07818,0.50366,1.44676,0.16566,0.02393,0.44209,1.4408,0.1571,0.02993
104,4160,0.48773999999999995,0.38067,-0.63921,0.99996,0.49568999999999996,0.358,-0.61496,0.99982,0.50105,0.35882,-0.61512,0.99988,0.5066999999999999,0.35976,-0.61528,0.99977,0.47795,0.35647,-0.61931,0.99987,0.47148,0.35621,-0.61942,0.99993,0.46521,0.35629,-0.61946,0.99988,0.51183,0.37488,-0.43175,0.99979,0.45614,0.36984,-0.4527,0.99991,0.49628000000000005,0.40726,-0.56808,0.99992,0.47433000000000003,0.40854,-0.57404,0.99995,0.54201,0.51807,-0.27651,0.99974,0.41167,0.51906,-0.30619,0.99991,0.58813,0.68959,-0.20707,0.99704,0.40037,0.72401,-0.23106,0.998,0.6641699999999999,0.81374,-0.36036,0.98536,0.40406,0.90087,-0.36706,0.99193,0.69048,0.8596,-0.39993,0.95724,0.39803999999999995,0.95414,-0.41015,0.97974,0.69036,0.85574,-0.46386,0.96684,0.40783,0.95526,-0.45395,0.98309,0.68126,0.8463,-0.39047,0.97144,0.41189,0.93699,-0.38684,0.98309,0.5220400000000001,0.86056,0.00012,0.99546,0.43843,0.8589,0.00038,0.9967,0.5079199999999999,1.13513,-0.01766,0.70769,0.43933,1.14027,-0.08707,0.89681,0.51457,1.36802,0.35032,0.03836,0.43469,1.35965,0.3038,0.06249,0.51705,1.40352,0.37975,0.0522,0.43371000000000004,1.39249,0.33309,0.07589,0.5033000000000001,1.44984,0.1648,0.02627,0.44037000000000004,1.44074,0.15854,0.02966
105,4200,0.48768,0.38098,-0.57382,0.99996,0.49573,0.35869,-0.5517,0.99983,0.5010399999999999,0.35972,-0.55187,0.99988,0.5066999999999999,0.36085,-0.55201,0.99979,0.47797999999999996,0.35676,-0.55908,0.99988,0.47161,0.3564,-0.55916,0.99993,0.46536999999999995,0.3564,-0.55916,0.99988,0.51178,0.37578,-0.3778,0.9998,0.45616,0.36985,-0.41637,0.99991,0.49626000000000003,0.40747,-0.50627,0.99993,0.47430000000000005,0.40866,-0.5162,0.99996,0.54175,0.5186,-0.23412,0.99975,0.41074,0.51947,-0.2791,0.99992,0.60624,0.67362,-0.19837,0.99714,0.39844,0.72373,-0.20343,0.99798,0.6965600000000001,0.76371,-0.33709,0.98581,0.40232999999999997,0.89975,-0.34189,0.99194,0.72704,0.79362,-0.37922,0.95802,0.39627,0.95252,-0.38365,0.97893,0.72602,0.78868,-0.44094,0.96743,0.40642,0.95266,-0.42606,0.98241,0.71716,0.78292,-0.36492,0.97204,0.41069,0.93411,-0.361,0.98265,0.52188,0.86045,0.00176,0.99514,0.43842000000000003,0.85858,-0.00128,0.99634,0.5079400000000001,1.13776,-0.01083,0.69603,0.43872999999999995,1.14085,-0.0834,0.88154,0.51435,1.37785,0.31835,0.04121,0.43410000000000004,1.36058,0.30624,0.06118,0.5162599999999999,1.41553,0.34361,0.05484,0.43313999999999997,1.39354,0.33465,0.07414,0.50316,1.45906,0.13617,0.02824,0.44032000000000004,1.4449,0.1639,0.02908
106,4240,0.48763999999999996,0.38113,-0.56932,0.99996,0.49578,0.35906,-0.54725,0.99984,0.50109,0.3602,-0.54745,0.99989,0.50676,0.36142,-0.54758,0.9998,0.47795,0.35693,-0.55472,0.99988,0.47158999999999995,0.35653,-0.55478,0.99994,0.46535000000000004,0.35649,-0.55475,0.99989,0.51173,0.37625,-0.37352,0.99981,0.45613000000000004,0.36986,-0.41572,0.99991,0.49622,0.40765,-0.5018,0.99993,0.47423000000000004,0.40874,-0.51138,0.99996,0.54169,0.51851,-0.22994,0.99975,0.41013999999999995,0.51979,-0.26886,0.99991,0.6157900000000001,0.65565,-0.18743,0.99726,0.39744999999999997,0.72352,-0.20434,0.99798,0.7116199999999999,0.73069,-0.33896,0.98643,0.40103,0.89931,-0.34308,0.99205,0.74211,0.75045,-0.37705,0.95932,0.39527999999999996,0.95225,-0.38266,0.97853,0.74292,0.74554,-0.43852,0.96844,0.40561,0.95204,-0.42393,0.98203,0.73264,0.74302,-0.36898,0.97307,0.40986999999999996,0.9334,-0.36214,0.98255,0.52084,0.86007,0.00187,0.99507,0.43761000000000005,0.85803,-0.00138,0.99613,0.50761,1.13782,-0.01894,0.68857,0.43693000000000004,1.1407,-0.01898,0.86658,0.51298,1.37796,0.29204,0.04156,0.43255999999999994,1.36066,0.3457,0.05832,0.5140899999999999,1.41584,0.31711,0.05487,0.43167,1.39414,0.37282,0.07118,0.50282,1.45838,0.11262,0.02857,0.43911999999999995,1.44498,0.21062,0.02775
107,4280,0.48761,0.38122,-0.57361,0.99996,0.49578,0.35926,-0.55197,0.99984,0.5011099999999999,0.36044,-0.55218,0.99989,0.5067699999999999,0.36167,-0.55232,0.9998,0.47794000000000003,0.35708,-0.55823,0.99989,0.47157000000000004,0.35667,-0.5583,0.99994,0.46533,0.35663,-0.55829,0.99989,0.51172,0.37639,-0.37926,0.99982,0.45611999999999997,0.3699,-0.40922,0.99992,0.49619,0.40773,-0.50606,0.99993,0.47416,0.40878,-0.51426,0.99996,0.5417000000000001,0.51827,-0.23044,0.99976,0.40986,0.51988,-0.2772,0.99991,0.62444,0.64394,-0.18246,0.9974,0.39693999999999996,0.72311,-0.21388,0.998,0.72264,0.70398,-0.33215,0.98707,0.39988999999999997,0.89885,-0.34813,0.99218,0.75124,0.71691,-0.37224,0.96087,0.39419000000000004,0.95185,-0.38438,0.97838,0.75129,0.71063,-0.43255,0.96962,0.40459,0.95146,-0.42674,0.98186,0.7412000000000001,0.7102,-0.36132,0.97419,0.40891,0.93289,-0.36717,0.98259,0.51986,0.85935,0.00351,0.99496,0.43709,0.85628,-0.00306,0.99594,0.5073799999999999,1.13813,-0.02001,0.68772,0.43543,1.13745,-0.03167,0.8584,0.51069,1.37702,0.29602,0.0429,0.43084,1.35932,0.31973,0.05719,0.51102,1.41449,0.32191,0.05636,0.43006,1.39304,0.34541,0.07056,0.50198,1.45725,0.1205,0.02924,0.43684,1.44398,0.18694,0.02722
108,4320,0.48746999999999996,0.38122,-0.55475,0.99996,0.49577000000000004,0.35933,-0.53447,0.99984,0.5011,0.36054,-0.5347,0.99989,0.50675,0.36182,-0.53485,0.9998,0.47789000000000004,0.35709,-0.53883,0.99988,0.47153,0.35668,-0.5389,0.99993,0.46529,0.35663,-0.53888,0.99988,0.51169,0.37658,-0.36991,0.99982,0.45609999999999995,0.36989,-0.39029,0.99991,0.49607999999999997,0.40773,-0.49041,0.99993,0.47379000000000004,0.40878,-0.49586,0.99996,0.54207,0.51841,-0.22205,0.99975,0.40956000000000004,0.52017,-0.2717,0.9999,0.63297,0.63154,-0.17992,0.99753,0.39603999999999995,0.72279,-0.20502,0.99801,0.73036,0.67635,-0.32991,0.98757,0.39864999999999995,0.89847,-0.34119,0.9923,0.75874,0.68478,-0.36862,0.96196,0.39283,0.95123,-0.37844,0.97821,0.75963,0.67843,-0.42938,0.97044,0.40330999999999995,0.95087,-0.42084,0.98165,0.74956,0.68009,-0.35896,0.97507,0.40769999999999995,0.93235,-0.36035,0.98264,0.51908,0.85917,0.00337,0.99485,0.43657,0.85538,-0.0029,0.99577,0.50751,1.13819,-0.01918,0.68084,0.43413999999999997,1.13338,-0.03708,0.84616,0.5102800000000001,1.37694,0.30092,0.0429,0.42828,1.35696,0.29891,0.0553,0.51033,1.41391,0.32707,0.05656,0.42732000000000003,1.39115,0.32369,0.0698,0.50181,1.45584,0.12675,0.02904,0.43378000000000005,1.44101,0.16471,0.02644
109,4360,0.4867,0.38113,-0.5423,0.99995,0.49554,0.3593,-0.52318,0.99982,0.50092,0.36051,-0.52342,0.99987,0.5064299999999999,0.36178,-0.52359,0.99978,0.47736,0.35703,-0.52576,0.99987,0.47091000000000005,0.35657,-0.52586,0.99992,0.46477,0.35642,-0.52584,0.99987,0.51146,0.37653,-0.36344,0.9998,0.45584,0.36948,-0.37457,0.99991,0.49551,0.40751,-0.47961,0.99992,0.47275,0.40864,-0.48267,0.99995,0.5433600000000001,0.51804,-0.21377,0.99971,0.40908,0.52016,-0.26956,0.99989,0.63712,0.61739,-0.17251,0.99763,0.39525999999999994,0.72009,-0.20329,0.998,0.7381599999999999,0.64234,-0.32115,0.98797,0.39697000000000005,0.89523,-0.34438,0.99238,0.76615,0.64544,-0.35103,0.96291,0.39171999999999996,0.94861,-0.3793,0.97791,0.76663,0.63807,-0.41011,0.97116,0.40179,0.94792,-0.422,0.98132,0.7570600000000001,0.63954,-0.35122,0.97593,0.406,0.92955,-0.36393,0.98264,0.51786,0.85923,0.00355,0.99459,0.43574,0.85534,-0.00305,0.99547,0.50798,1.13807,0.00679,0.66117,0.43255999999999994,1.13058,-0.03305,0.82668,0.50822,1.37494,0.32236,0.04138,0.42601,1.35383,0.2994,0.05202,0.50771,1.41132,0.34817,0.05551,0.42493000000000003,1.38808,0.32442,0.0677,0.50006,1.45184,0.16023,0.02796,0.43138,1.4372,0.16604,0.02503
110,4400,0.48450000000000004,0.38145,-0.55586,0.99994,0.49428000000000005,0.35977,-0.53805,0.99978,0.49983,0.36077,-0.53834,0.99983,0.50495,0.36195,-0.53851,0.99973,0.47584000000000004,0.3575,-0.53932,0.99984,0.46921,0.35704,-0.53942,0.9999,0.46348999999999996,0.35675,-0.53942,0.99984,0.51067,0.37657,-0.37882,0.99977,0.45514,0.3695,-0.38308,0.99989,0.49406000000000005,0.40758,-0.49353,0.9999,0.47094,0.40873,-0.49414,0.99994,0.5439499999999999,0.51767,-0.21547,0.99965,0.40863000000000005,0.52016,-0.27617,0.99987,0.6404099999999999,0.60715,-0.17235,0.9977,0.39466999999999997,0.71857,-0.22178,0.99801,0.7418,0.6309,-0.31198,0.98829,0.39573,0.89385,-0.36268,0.99239,0.7685,0.63433,-0.33753,0.96352,0.39036000000000004,0.94727,-0.39533,0.97736,0.76917,0.62724,-0.3955,0.97163,0.4004,0.94664,-0.44,0.98083,0.76056,0.62883,-0.34126,0.97655,0.40471999999999997,0.9284,-0.383,0.98242,0.51676,0.85903,0.00388,0.99423,0.43501999999999996,0.85322,-0.0034,0.99504,0.5079400000000001,1.13727,0.00178,0.65019,0.42952,1.1235,-0.04773,0.8166,0.50646,1.36606,0.3246,0.04075,0.42284,1.34588,0.27706,0.05009,0.50578,1.40042,0.35087,0.05548,0.42232000000000003,1.37935,0.3021,0.06764,0.49912,1.43952,0.16567,0.02717,0.42689999999999995,1.42803,0.14531,0.0243
111,4440,0.48282,0.38191,-0.55811,0.99993,0.49292,0.36036,-0.54,0.99975,0.49861999999999995,0.36122,-0.54029,0.99981,0.50361,0.36222,-0.54046,0.9997,0.47409999999999997,0.35812,-0.54063,0.99983,0.4675,0.35769,-0.54073,0.99989,0.46224,0.35729,-0.54074,0.99983,0.5098199999999999,0.37657,-0.37975,0.99975,0.45403000000000004,0.36979,-0.38354,0.99988,0.49295,0.40777,-0.49617,0.99989,0.46967000000000003,0.40894,-0.49551,0.99993,0.5440499999999999,0.51697,-0.2182,0.9996,0.40813999999999995,0.52058,-0.27445,0.99985,0.64297,0.59713,-0.17564,0.99775,0.39439,0.71864,-0.22531,0.99794,0.74546,0.62564,-0.31399,0.9882,0.39493,0.89302,-0.36911,0.99217,0.7728200000000001,0.6278,-0.34078,0.96276,0.38937999999999995,0.94593,-0.40258,0.97586,0.7733,0.61977,-0.39924,0.97104,0.39964999999999995,0.94536,-0.44699,0.97952,0.7639199999999999,0.62177,-0.34334,0.9763,0.40398,0.92737,-0.38959,0.98139,0.5156700000000001,0.85907,0.00389,0.9934,0.43431,0.85247,-0.00341,0.9942,0.5076,1.13658,-3e-05,0.63648,0.42762,1.12067,-0.06892,0.80499,0.5042,1.36313,0.30719,0.04133,0.42005000000000003,1.34217,0.24848,0.04935,0.50335,1.39707,0.33158,0.05647,0.41971,1.37518,0.27215,0.06881,0.49707999999999997,1.4355,0.14466,0.02745,0.42364999999999997,1.42366,0.10948,0.02448
112,4480,0.48156,0.38243,-0.57208,0.99992,0.49172000000000005,0.3608,-0.55304,0.99973,0.49751,0.36158,-0.5533,0.99979,0.5023599999999999,0.36244,-0.55348,0.99968,0.47256,0.35865,-0.55375,0.99982,0.46614,0.35823,-0.55385,0.99988,0.46113000000000004,0.35774,-0.55387,0.99982,0.50866,0.37656,-0.39019,0.99973,0.45284,0.3701,-0.39193,0.99988,0.49189000000000005,0.40804,-0.50863,0.99988,0.46848999999999996,0.40927,-0.50838,0.99992,0.54402,0.51606,-0.22655,0.99955,0.40759999999999996,0.52085,-0.28247,0.99985,0.64522,0.5931,-0.18413,0.99778,0.39388,0.71868,-0.23747,0.99792,0.75046,0.62518,-0.32419,0.98783,0.39426000000000005,0.89244,-0.38294,0.99206,0.77827,0.62625,-0.34918,0.96123,0.38876,0.94506,-0.41707,0.97481,0.77876,0.6181,-0.40781,0.96989,0.3993,0.94437,-0.46165,0.97862,0.76893,0.62033,-0.35384,0.97565,0.40361,0.9267,-0.40337,0.98066,0.51475,0.85946,0.00401,0.99258,0.43355999999999995,0.85233,-0.00354,0.99336,0.5073799999999999,1.13606,-0.00244,0.624,0.42586999999999997,1.11988,-0.0665,0.79584,0.50352,1.3613,0.30704,0.04237,0.41868000000000005,1.34017,0.26125,0.04933,0.5027200000000001,1.3952,0.33167,0.05815,0.41855,1.37283,0.28589,0.0708,0.49641,1.43353,0.14257,0.02797,0.42213,1.42182,0.1232,0.02492
113,4520,0.48073,0.3828,-0.57471,0.99991,0.49093,0.36124,-0.55577,0.99971,0.49682000000000004,0.36202,-0.55603,0.99977,0.50158,0.36279,-0.55621,0.99966,0.47163,0.359,-0.55671,0.9998,0.46526999999999996,0.35851,-0.55681,0.99987,0.46035000000000004,0.35792,-0.55683,0.99981,0.5078199999999999,0.37659,-0.39342,0.99971,0.45182,0.37011,-0.39573,0.99987,0.49102999999999997,0.40824,-0.51101,0.99987,0.46747000000000005,0.4094,-0.51135,0.99992,0.54396,0.51584,-0.23254,0.9995,0.40668000000000004,0.52086,-0.28441,0.99984,0.64505,0.59408,-0.19038,0.9978,0.39295,0.71873,-0.23918,0.99791,0.75175,0.62565,-0.33126,0.98737,0.39356,0.89196,-0.3815,0.99183,0.7797499999999999,0.62923,-0.35733,0.95947,0.38815999999999995,0.94426,-0.4155,0.97346,0.78073,0.6204,-0.41657,0.96856,0.39890000000000003,0.94367,-0.45934,0.97744,0.77084,0.62134,-0.36121,0.9749,0.4032,0.92623,-0.40153,0.97974,0.51415,0.85954,0.00399,0.99189,0.43266000000000004,0.85234,-0.00352,0.99266,0.50727,1.13539,0.00015,0.61431,0.42525,1.12061,-0.05922,0.78899,0.5028900000000001,1.36147,0.30831,0.04346,0.41773000000000005,1.34085,0.27213,0.04898,0.5020899999999999,1.39554,0.33311,0.06005,0.41744000000000003,1.37353,0.29743,0.07259,0.49567000000000005,1.43432,0.14203,0.02835,0.4216,1.42277,0.13425,0.02502
114,4560,0.48036999999999996,0.3828,-0.57601,0.9999,0.49053,0.36127,-0.55671,0.99968,0.49641,0.36206,-0.55696,0.99975,0.50109,0.36281,-0.55715,0.99963,0.47118000000000004,0.35901,-0.55795,0.99979,0.4648,0.35851,-0.55805,0.99986,0.45982999999999996,0.35791,-0.55808,0.99979,0.50692,0.37657,-0.39401,0.99967,0.45102,0.37008,-0.39771,0.99987,0.49056999999999995,0.40821,-0.5122,0.99985,0.46702999999999995,0.40934,-0.51307,0.99991,0.54347,0.51583,-0.23431,0.99944,0.40610999999999997,0.52023,-0.28672,0.99982,0.64447,0.59747,-0.19044,0.99778,0.39226000000000005,0.71833,-0.24247,0.99788,0.75134,0.62698,-0.33133,0.98697,0.39302000000000004,0.89167,-0.38316,0.99164,0.77879,0.6299,-0.35801,0.958,0.38759999999999994,0.94362,-0.41674,0.97219,0.78001,0.62229,-0.41702,0.96743,0.39844,0.94318,-0.46005,0.97633,0.7706999999999999,0.62318,-0.36102,0.97421,0.40276,0.92593,-0.40285,0.97882,0.51381,0.85891,0.00408,0.99095,0.43203,0.85171,-0.00361,0.99177,0.50708,1.13442,-0.00471,0.60266,0.42477,1.11984,-0.06827,0.78107,0.50259,1.36077,0.30204,0.04455,0.41652999999999996,1.33982,0.25921,0.0489,0.50185,1.39495,0.32665,0.0616,0.41608,1.37217,0.28385,0.07409,0.49536,1.43369,0.13365,0.02885,0.42045,1.42217,0.12077,0.02525
115,4600,0.47931999999999997,0.38244,-0.57622,0.9999,0.48922,0.36115,-0.55652,0.99967,0.49529999999999996,0.36202,-0.55676,0.99974,0.5000800000000001,0.36279,-0.55695,0.99961,0.46986000000000006,0.35877,-0.55761,0.99978,0.46368,0.35818,-0.55772,0.99985,0.45879000000000003,0.35749,-0.55775,0.99978,0.50534,0.37645,-0.39447,0.99966,0.44967,0.36979,-0.39755,0.99986,0.48911000000000004,0.40791,-0.5129,0.99985,0.46597999999999995,0.409,-0.51362,0.99991,0.54173,0.51585,-0.23831,0.99941,0.40525,0.52018,-0.28666,0.99982,0.64293,0.60176,-0.1972,0.99777,0.39103,0.71798,-0.24701,0.9978,0.7528,0.63783,-0.33858,0.98613,0.39266999999999996,0.89145,-0.3927,0.99107,0.78079,0.64273,-0.36694,0.95537,0.38685,0.9432,-0.42729,0.9698,0.78173,0.63387,-0.42503,0.96546,0.39798999999999995,0.94308,-0.46998,0.97421,0.77178,0.63409,-0.36804,0.97269,0.40247,0.92588,-0.41237,0.9769,0.5137700000000001,0.85868,0.00405,0.99007,0.43179999999999996,0.85175,-0.00358,0.99097,0.50608,1.13253,-0.00532,0.5895,0.42384,1.11865,-0.06675,0.77331,0.5000899999999999,1.35837,0.29847,0.04789,0.41478000000000004,1.33591,0.26729,0.05135,0.49912999999999996,1.39201,0.32277,0.06504,0.41429000000000005,1.36721,0.29239,0.07722,0.49219999999999997,1.43189,0.12789,0.03075,0.41859999999999997,1.41857,0.12901,0.02689
116,4640,0.47841,0.38212,-0.55932,0.9999,0.48807999999999996,0.36098,-0.53934,0.99967,0.49438000000000004,0.36191,-0.53957,0.99973,0.49926000000000004,0.36268,-0.53976,0.99961,0.46877,0.35858,-0.54045,0.99978,0.46275,0.35793,-0.54056,0.99985,0.45799999999999996,0.3572,-0.54059,0.99978,0.50424,0.37629,-0.38046,0.99966,0.44881000000000004,0.36966,-0.38408,0.99986,0.48804000000000003,0.40766,-0.49742,0.99985,0.46512,0.40872,-0.49847,0.9999,0.53969,0.5158,-0.23236,0.99939,0.40381999999999996,0.52026,-0.27952,0.99981,0.64045,0.60489,-0.19408,0.9978,0.38986,0.718,-0.24063,0.99772,0.7484500000000001,0.64458,-0.33614,0.9856,0.39242999999999995,0.89147,-0.38322,0.9906,0.77651,0.64967,-0.36528,0.95377,0.38634999999999997,0.94309,-0.41849,0.96818,0.77748,0.64221,-0.42354,0.96427,0.39761,0.94304,-0.462,0.97279,0.7674300000000001,0.64223,-0.36532,0.97187,0.40223,0.92584,-0.40304,0.97569,0.51343,0.85851,0.00396,0.98968,0.43133999999999995,0.85215,-0.00348,0.99068,0.5056499999999999,1.13208,-0.00556,0.58053,0.42328,1.11867,-0.06569,0.76768,0.49988,1.35768,0.29946,0.04941,0.41513999999999995,1.33526,0.27007,0.05276,0.499,1.39126,0.32395,0.06709,0.41468000000000005,1.36628,0.29449,0.07995,0.49193,1.43196,0.13128,0.03134,0.41928,1.41865,0.13314,0.02775
117,4680,0.47801000000000005,0.38211,-0.56061,0.9999,0.48740000000000006,0.36098,-0.54053,0.99967,0.49368,0.36191,-0.54076,0.99974,0.49858,0.36267,-0.54095,0.99961,0.46825000000000006,0.35858,-0.54188,0.99978,0.46228,0.35791,-0.54199,0.99985,0.45748999999999995,0.35717,-0.54202,0.99978,0.5030399999999999,0.37623,-0.38064,0.99967,0.44784,0.36966,-0.38522,0.99986,0.48734,0.40765,-0.49818,0.99985,0.46468,0.4087,-0.49949,0.9999,0.53628,0.51542,-0.23274,0.99939,0.40234000000000003,0.52041,-0.27971,0.99981,0.63904,0.60685,-0.19481,0.99784,0.38909000000000005,0.718,-0.23779,0.99764,0.7448600000000001,0.64917,-0.33585,0.98523,0.39236000000000004,0.89182,-0.37987,0.99009,0.77464,0.65635,-0.36503,0.95239,0.38614000000000004,0.94315,-0.41503,0.96635,0.77576,0.64904,-0.42288,0.96319,0.39719000000000004,0.9431,-0.45794,0.97119,0.7644299999999999,0.6485,-0.36478,0.97103,0.40190000000000003,0.92593,-0.39946,0.97429,0.5130399999999999,0.8573,0.00393,0.98935,0.43103,0.85217,-0.00345,0.99041,0.50527,1.13227,-0.00578,0.57854,0.42345,1.11888,-0.06761,0.76495,0.49998,1.35779,0.29973,0.05201,0.41562,1.33594,0.27115,0.05522,0.49922999999999995,1.39154,0.32429,0.06986,0.41508999999999996,1.36705,0.29644,0.08285,0.49204000000000003,1.43275,0.13161,0.0325,0.41957999999999995,1.41904,0.13494,0.02902
118,4720,0.47758,0.38212,-0.56111,0.9999,0.48678,0.36101,-0.54097,0.99968,0.493,0.36195,-0.5412,0.99974,0.49792000000000003,0.3627,-0.54138,0.99962,0.46773,0.35859,-0.54278,0.99978,0.4618,0.35791,-0.54289,0.99985,0.45694,0.35717,-0.54291,0.99978,0.502,0.3762,-0.38001,0.99967,0.44702,0.36966,-0.38881,0.99986,0.4867,0.40766,-0.49821,0.99985,0.46424,0.4087,-0.50017,0.99991,0.53375,0.51388,-0.23199,0.9994,0.40107000000000004,0.52054,-0.28144,0.99981,0.63026,0.60786,-0.19434,0.99789,0.38798,0.7179,-0.23673,0.99762,0.74264,0.65187,-0.33277,0.98546,0.39205,0.89386,-0.37738,0.98989,0.77166,0.65989,-0.3616,0.9528,0.38610999999999995,0.94411,-0.41281,0.96558,0.7723800000000001,0.65265,-0.41809,0.96349,0.39674,0.94397,-0.45625,0.97052,0.76364,0.65194,-0.36106,0.97125,0.40132,0.92695,-0.39704,0.97376,0.5129900000000001,0.8563,0.00431,0.98936,0.43095000000000006,0.85223,-0.00386,0.99046,0.50526,1.13228,0.00542,0.57563,0.42362999999999995,1.11915,-0.06649,0.75944,0.50014,1.35814,0.31581,0.05264,0.41605000000000003,1.33617,0.28073,0.05519,0.49944999999999995,1.39186,0.34116,0.07111,0.41547,1.36755,0.30764,0.08275,0.49215,1.43409,0.14924,0.03262,0.42152,1.41988,0.147,0.02897
119,4760,0.47724999999999995,0.38171,-0.51107,0.99991,0.48619999999999997,0.36076,-0.49069,0.9997,0.49224,0.36183,-0.49087,0.99976,0.49702999999999997,0.36263,-0.49103,0.99965,0.46751,0.35797,-0.49635,0.9998,0.46148999999999996,0.35718,-0.49642,0.99986,0.45658,0.35642,-0.49637,0.9998,0.50025,0.37607,-0.32873,0.9997,0.44628999999999996,0.36913,-0.354,0.99987,0.48588,0.40747,-0.44768,0.99986,0.46392,0.40818,-0.45497,0.99991,0.5292399999999999,0.50795,-0.18927,0.99945,0.40014000000000005,0.52037,-0.23908,0.99982,0.60665,0.608,-0.1456,0.99802,0.38666,0.7152,-0.17423,0.99777,0.70476,0.66171,-0.30632,0.98668,0.39127,0.89343,-0.31216,0.99066,0.74066,0.66793,-0.33998,0.95669,0.38524,0.94368,-0.34832,0.96826,0.7414700000000001,0.66442,-0.39547,0.96648,0.39580000000000004,0.94312,-0.39141,0.97281,0.72915,0.66431,-0.33404,0.97361,0.40042,0.92605,-0.33149,0.97584,0.51216,0.85436,0.00421,0.99026,0.43087,0.85219,-0.00377,0.99125,0.5045999999999999,1.13457,-0.00411,0.59339,0.42381,1.12293,-0.02371,0.76337,0.50017,1.36472,0.30345,0.05095,0.41746000000000005,1.346,0.31348,0.05287,0.49960000000000004,1.39918,0.32927,0.06886,0.41634000000000004,1.37858,0.33938,0.07921,0.49222,1.44134,0.14801,0.03114,0.42491999999999996,1.43034,0.18917,0.0273
