,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
136,0.021138,0.069442,0.11982,0.000667,0.008269,0.016705,0.018945,0.06358,0.114244,0.023068,0.048162,0.050259,0.019779,0.062317,0.113886,-0.000572,0.002645,0.011963,0.015776,0.05736,0.093654,0.020089,0.051402,0.063699,-0.002884,0.003444,0.014426,-0.00141,-0.006487,-0.005467,0.001783,0.00336,0.011531,0.000597,0.003113,0.002595,0.109642,-0.922175,-0.106054,-0.890002,1,0,0,0,0,0,0,0,0,0,0
137,0.023707,0.073649,0.120466,0.0031,0.008061,0.018388,0.022109,0.072742,0.117723,0.012116,0.028572,0.024899,0.019533,0.070238,0.114813,-7.2e-05,0.007107,0.016766,0.020559,0.058552,0.098524,0.015431,0.03723,0.041093,0.003367,0.009346,0.017216,-0.003679,-0.001384,-0.00232,0.000791,0.008098,0.010976,0.001842,0.001597,0.002636,0.109835,-0.919271,-0.103243,-0.891041,1,0,0,0,0,0,0,0,0,0,0
138,0.024575,0.074865,0.121374,0.004496,0.012918,0.014345,0.022505,0.073081,0.118067,0.012965,0.015059,0.011205,0.022981,0.074461,0.116806,0.003283,0.012585,0.015915,0.021006,0.057237,0.102866,0.015868,0.028143,0.031878,0.002958,0.013922,0.021447,-0.001398,-0.00038,0.001021,0.000781,0.008855,0.008003,0.000676,0.000164,0.002263,0.104253,-0.927065,-0.105337,-0.890979,1,0,0,0,0,0,0,0,0,0,0
139,0.025085,0.071497,0.114764,0.000449,0.010687,0.00863,0.027828,0.072419,0.115804,0.003428,-0.000213,-0.002624,0.027426,0.071615,0.112565,0.003854,0.013429,0.01194,0.016787,0.056413,0.108711,0.00584,0.00967,0.013217,0.002988,0.010789,0.016158,0.003665,0.002737,0.00303,0.006127,0.008835,0.002613,-0.000878,0.0001,0.001199,0.094647,-0.9261,-0.107125,-0.891278,1,0,0,0,0,0,0,0,0,0,0
140,0.024869,0.07104,0.099924,0.007912,0.009329,0.004015,0.022413,0.067073,0.097657,-0.001346,-0.005172,-0.00692,0.023712,0.06575,0.098979,0.005385,0.008691,0.002621,0.019201,0.064498,0.1046,0.006353,0.010061,-0.004062,0.0079,0.015371,0.002458,-0.002651,-0.001259,-0.0015,0.001593,0.000783,-0.005009,0.000385,0.002379,0.000344,0.09533,-0.91976,-0.108624,-0.890238,1,0,0,0,0,0,0,0,0,0,0
141,0.02148,0.064676,0.089177,0.002313,0.00026,-0.013997,0.022117,0.065431,0.084787,-0.00229,-0.004697,-0.00701,0.020418,0.0613,0.09142,0.004178,0.002691,-0.003871,0.020371,0.072583,0.091915,-0.002526,0.001015,-0.0334,-0.000108,0.005253,-0.026797,0.001723,0.002015,0.010326,0.00109,-0.005061,-0.00443,0.000584,0.001669,-0.000476,0.10103,-0.902193,-0.111126,-0.893878,1,0,0,0,0,0,0,0,0,0,0
142,0.024604,0.053399,0.083748,-0.000895,-0.006192,-0.01933,0.022461,0.052952,0.074047,-0.00153,-0.003273,-0.0089,0.021543,0.05467,0.089446,-0.000871,-0.006922,-0.009182,0.024839,0.064818,0.085631,0.006216,-0.007864,-0.049538,0.007555,-0.005318,-0.041303,-0.000331,-0.000571,0.010779,-0.001863,-0.007532,-0.006201,0.001378,-0.000613,-0.002131,0.099035,-0.89129,-0.115652,-0.897474,1,0,0,0,0,0,0,0,0,0,0
143,0.01849,0.04294,0.069157,-0.001154,-0.015381,-0.024308,0.020752,0.040067,0.0603,-0.000872,-0.00318,-0.01597,0.019244,0.0493,0.078508,-0.000612,-0.007161,-0.009846,0.027253,0.046544,0.064022,-0.002685,-0.037028,-0.076623,-0.00221,-0.034192,-0.060765,0.000623,0.008917,0.015489,-0.004192,-0.00357,-0.002191,-0.000313,-0.002427,-0.003531,0.107664,-0.882877,-0.117281,-0.902423,1,0,0,0,0,0,0,0,0,0,0
144,0.010312,0.04066,0.057989,-0.004144,-0.017281,-0.023379,0.009747,0.030843,0.042403,-0.000871,-0.006498,-0.019471,0.013891,0.048665,0.065264,-0.005439,-0.007699,-0.009983,0.012737,0.03355,0.03953,-0.011395,-0.053068,-0.088878,-0.010664,-0.046648,-0.069091,-0.000863,0.010487,0.014175,-0.00149,-0.000159,0.002247,-0.001679,-0.003197,-0.002537,0.113841,-0.875039,-0.114299,-0.90254,1,0,0,0,0,0,0,0,0,0,0
145,0.014193,0.040521,0.055235,-0.010124,-0.01909,-0.024814,0.009604,0.029924,0.040072,-0.001443,-0.014288,-0.031272,0.016227,0.04556,0.060888,-0.001112,-0.003808,-0.016842,0.006576,0.024128,0.034347,-0.02304,-0.062804,-0.087429,-0.021404,-0.048091,-0.055718,0.009195,0.015795,0.008631,0.00218,0.003601,0.003751,-0.000442,-0.00158,-0.002384,0.116243,-0.870108,-0.117161,-0.889627,1,0,0,0,0,0,0,0,0,0,0
146,0.016367,0.033851,0.046204,-0.003088,-0.009241,-0.020121,0.01164,0.023304,0.030501,-0.004228,-0.017317,-0.038721,0.01879,0.035538,0.048864,-0.001164,-0.003468,-0.024396,0.014396,0.020429,0.02252,-0.018909,-0.05504,-0.072287,-0.014812,-0.037456,-0.032913,0.002217,0.005939,-0.003898,-0.000829,0.001732,0.003216,-0.00116,-0.000457,-0.001723,0.12966,-0.86846,-0.116995,-0.884764,1,0,0,0,0,0,0,0,0,0,0
147,0.010123,0.024974,0.031396,-0.005945,-0.011723,-0.018647,0.00881,0.019053,0.019769,-0.008714,-0.025857,-0.03949,0.01072,0.026191,0.031706,-0.001552,-0.014707,-0.033187,0.003247,0.013561,0.018002,-0.02113,-0.045984,-0.053982,-0.012048,-0.019746,-0.014368,0.004433,-0.002798,-0.014371,0.002375,0.002535,0.001113,-1.2e-05,-0.000871,-0.001172,0.126931,-0.873688,-0.11897,-0.874853,1,0,0,0,0,0,0,0,0,0,0
148,0.007501,0.020004,0.022672,-0.00024,-0.011252,-0.015003,0.002933,0.010218,0.007766,-0.004472,-0.026135,-0.037435,0.006155,0.019643,0.021374,-0.000769,-0.021951,-0.033203,0.002837,0.004953,0.013801,-0.015291,-0.032746,-0.031616,-0.010785,-0.006187,0.005435,-0.000698,-0.010654,-0.018214,0.000292,0.001906,-0.00231,0.000777,-0.0006,-0.000664,0.129582,-0.879591,-0.120235,-0.872205,1,0,0,0,0,0,0,0,0,0,0
149,0.007485,0.01398,0.017142,-0.005601,-0.012603,-0.014269,0.007412,0.008137,0.002873,-0.012845,-0.026631,-0.03286,0.009465,0.015042,0.017988,-0.012531,-0.031219,-0.031605,0.007581,0.012072,0.008282,-0.009778,-0.017867,-0.013811,0.003046,0.008485,0.018668,-0.006612,-0.018316,-0.017077,-0.000128,-0.001666,-0.002429,-0.001729,-0.002054,-0.001861,0.130894,-0.881481,-0.122042,-0.872024,1,0,0,0,0,0,0,0,0,0,0
150,0.005073,0.007754,0.010702,-0.005459,-0.009228,-0.008527,-9.7e-05,-0.002561,-0.005508,-0.008914,-0.020268,-0.01964,0.004083,0.005822,0.008648,-0.008745,-0.02005,-0.018504,-0.005459,0.00343,0.000556,-0.007754,-0.006619,-0.002367,0.001572,0.01325,0.016864,-0.003388,-0.010983,-0.010161,0.001797,-0.002561,-0.002679,0.000311,0.000246,0.000368,0.130218,-0.880232,-0.121039,-0.869318,1,0,0,0,0,0,0,0,0,0,0
151,0.001432,0.00461,0.006333,-0.001553,-0.003227,-0.002742,0.000825,-0.004464,-0.00626,-0.004901,-0.011161,-0.01087,0.001504,0.004464,0.001092,-0.009996,-0.010384,-0.009365,0.009996,0.006187,0.003081,-0.00034,0.003736,0.006478,0.003886,0.014119,0.01664,-0.008358,-0.007113,-0.007237,-0.003444,-0.004234,-0.00372,-0.000658,-0.000457,0.002259,0.133899,-0.881655,-0.117336,-0.869113,1,0,0,0,0,0,0,0,0,0,0
152,0.001262,0.004223,0.002573,-0.002233,-0.001529,-0.002233,-0.003301,-0.006262,-0.006286,-0.006504,-0.005873,-0.005946,0.000243,0.003082,-0.002476,-0.001359,0.000194,0.000194,-0.001068,-0.003956,-0.008567,0.00148,0.005752,0.007232,0.007844,0.011476,0.013295,0.00073,0.001556,0.001756,-0.001052,-0.001173,0.000786,0.000592,0.000717,0.002821,0.135203,-0.882819,-0.116064,-0.870396,1,0,0,0,0,0,0,0,0,0,0
153,0.001913,0.003632,-0.000944,0.000557,0.001041,-0.00046,-0.001986,-0.003778,-0.004165,0.000242,0.000533,-0.003439,0.002712,-0.000654,-0.004964,0.000969,0.001986,0.001017,-0.002736,-0.005836,-0.013053,0.002591,0.005328,0.001598,0.002386,0.004902,0.005597,0.000515,0.000391,0.000952,0.000256,0.000763,0.003714,-0.000385,0.002295,0.002191,0.137796,-0.87719,-0.113526,-0.86922,1,0,0,0,0,0,0,0,0,0,0
154,0.00104,-0.000605,-0.003193,0.000145,-0.000556,-0.00237,-0.000967,-0.000992,-0.002854,0.000387,0.000314,-0.0104,0.000121,-0.005418,-0.009094,0.00058,0.00058,-0.004039,-0.000145,-0.00474,-0.025685,0.001669,0.003144,-0.005829,0.001235,0.003048,0.006442,0.000309,0.000509,-0.002408,-0.000372,0.00154,0.009798,0.000504,0.002557,0.002936,0.150866,-0.870744,-0.112341,-0.865856,1,0,0,0,0,0,0,0,0,0,0
155,0.000675,-0.003879,-0.003903,0.000337,-0.001156,-0.007854,-0.000819,-0.001205,-0.002,-9.6e-05,-0.004047,-0.013973,-0.003469,-0.007758,-0.009998,0.000434,-0.00053,-0.009444,-0.002939,-0.010119,-0.038668,0.00106,-0.00265,-0.014937,0.001272,0.001964,0.002633,-0.000431,0.000128,-0.00234,0.000852,0.003698,0.015745,0.002094,0.001994,0.002953,0.162345,-0.861226,-0.111554,-0.861776,1,0,0,0,0,0,0,0,0,0,0
156,-0.002311,-0.004887,-0.003852,-0.001035,-0.002841,-0.013,0.000794,-0.001059,-0.003346,2.4e-05,-0.010641,-0.015504,-0.002046,-0.005705,-0.007126,-0.000433,-0.005031,-0.012542,-0.001637,-0.022485,-0.042948,0.000409,-0.008522,-0.019139,0.000533,0.003911,0.000617,0.00063,-0.002274,6.7e-05,0.001004,0.008998,0.017025,-9.6e-05,0.000271,0.001634,0.1688,-0.858793,-0.110882,-0.861976,1,0,0,0,0,0,0,0,0,0,0
157,-0.002239,-0.002263,-0.000457,-0.000457,-0.00715,-0.017334,-0.00118,-0.001974,-0.005778,-0.003972,-0.013891,-0.01808,-0.002239,-0.004478,-0.005513,-0.00053,-0.009437,-0.016684,-0.005537,-0.034066,-0.049738,-0.004117,-0.016395,-0.021523,0.000158,0.000827,0.001763,-7.2e-05,-0.002537,5.6e-05,0.001828,0.013813,0.018825,-5e-06,0.00095,0.002539,0.176796,-0.857855,-0.110674,-0.860036,1,0,0,0,0,0,0,0,0,0,0
158,-0.000336,0.000696,0.004033,-0.001344,-0.011475,-0.020549,-0.000672,-0.002953,-0.007178,-0.006674,-0.011523,-0.017237,-0.001416,-0.002833,-0.003601,-0.004057,-0.011547,-0.019589,-0.015268,-0.035673,-0.047196,-0.004801,-0.015388,-0.021222,0.003211,-7.4e-05,0.001005,-0.002824,-0.00049,8.7e-05,0.006047,0.013918,0.01693,0.000364,0.001701,0.003795,0.17964,-0.853345,-0.110365,-0.857662,1,0,0,0,0,0,0,0,0,0,0
159,0.000311,0.002108,0.005486,-0.005319,-0.015453,-0.023791,-0.00012,-0.003905,-0.010398,-0.00321,-0.007379,-0.012195,-0.000815,-0.001845,-0.0023,-0.004816,-0.012027,-0.019095,-0.013153,-0.02875,-0.033518,-0.007427,-0.01253,-0.020125,-0.002539,-0.001608,-0.004639,0.000365,0.002945,0.003802,0.005623,0.010468,0.009974,0.000563,0.0021,0.004051,0.181239,-0.847847,-0.110665,-0.855846,1,0,0,0,0,0,0,0,0,0,0
160,0.000717,0.004041,0.005907,-0.004783,-0.013822,-0.020493,-0.002152,-0.006361,-0.011693,-0.001626,-0.007317,-0.01277,-0.000598,-0.001363,-0.00165,-0.002654,-0.010665,-0.014754,-0.007198,-0.018676,-0.020278,-0.003133,-0.008943,-0.0154,-0.000738,0.000337,-0.001282,0.001961,0.002535,0.004886,0.00211,0.005042,0.00364,0.000745,0.002783,0.00397,0.180997,-0.844884,-0.11066,-0.855938,1,0,0,0,0,0,0,0,0,0,0
161,0.001077,0.004452,0.005816,-0.005337,-0.013666,-0.017543,-0.001627,-0.008113,-0.009956,-0.002537,-0.007347,-0.010818,-0.000431,-0.000886,-0.001077,-0.004547,-0.011608,-0.013546,-0.008377,-0.013139,-0.012062,-0.001963,-0.009549,-0.01156,0.001669,-0.00136,-0.0004,0.000615,0.00147,0.003245,0.002686,0.002196,0.000943,0.000776,0.002713,0.003588,0.180206,-0.846288,-0.110877,-0.856278,1,0,0,0,0,0,0,0,0,0,0
162,0.002253,0.004122,0.005632,-0.003715,-0.010401,-0.013085,-0.002588,-0.007933,-0.009562,-0.003163,-0.008628,-0.00429,-0.000336,-0.000623,-0.000264,-0.003475,-0.007573,-0.009466,-0.003116,-0.004721,-0.003116,-0.003858,-0.010329,-0.000407,-0.000594,-0.002216,0.002781,-4e-05,0.002315,0.00299,0.000265,-0.001158,-0.002845,0.001286,0.002491,0.003115,0.178927,-0.854012,-0.111522,-0.857387,1,0,0,0,0,0,0,0,0,0,0
163,0.001127,0.002495,0.004246,-0.00463,-0.008515,-0.011562,-0.00391,-0.005757,-0.01053,-0.001655,-0.005133,-0.000288,-0.00012,-0.000312,0.000864,-0.003598,-0.005541,-0.007532,-0.001655,-0.000576,0.0006,-0.003742,-0.005757,0.004773,-0.002441,-0.001479,0.003232,0.000898,0.002676,0.003671,-0.000764,-0.002037,-0.004938,0.000674,0.001562,0.00191,0.178535,-0.857117,-0.112766,-0.859343,1,0,0,0,0,0,0,0,0,0,0
164,0.000745,0.002258,0.003747,-0.002066,-0.004756,-0.008095,-0.001441,-0.003075,-0.009584,-0.003819,0.000528,0.001585,-0.000168,0.000192,0.001153,-0.000504,-0.002402,-0.004708,4.8e-05,0.001657,0.020634,-0.002738,0.007206,0.015998,0.000818,0.005827,0.010373,0.001462,0.002139,0.003117,-0.000674,-0.002389,-0.014112,0.000544,0.001178,0.001506,0.159985,-0.863888,-0.113113,-0.859458,1,0,0,0,0,0,0,0,0,0,0
165,0.000625,0.002379,0.003629,-0.001826,-0.004878,-0.008242,-0.000409,-0.005191,-0.009516,0.000336,0.005191,0.006176,-2.4e-05,0.001153,0.00149,-0.001442,-0.003436,-0.004398,0.001033,0.002211,0.06457,0.000721,0.01127,0.02677,0.000145,0.004865,0.015149,0.000319,0.001316,0.003622,-0.000613,-0.00355,-0.035311,0.000354,0.000706,0.001308,0.115634,-0.87064,-0.113526,-0.860363,1,0,0,0,0,0,0,0,0,0,0
166,0.000891,0.002383,0.00349,-0.000867,-0.004213,-0.011964,-0.001228,-0.007751,-0.01182,0.00402,0.005079,-0.009148,0.000385,0.001348,0.001637,-0.000457,-0.002768,-0.005946,0.000578,0.019595,0.089621,0.009244,0.018054,-0.001541,0.004874,0.00943,0.003919,0.000358,0.001338,0.005816,-0.00112,-0.01302,-0.048845,0.000285,0.000618,0.001295,0.090166,-0.847524,-0.115122,-0.864137,1,0,0,0,0,0,0,0,0,0,0
167,0.000868,0.002121,0.003399,-0.002194,-0.005569,-0.014513,-0.003568,-0.007907,-0.020467,0.000844,0.001832,-0.046672,0.000796,0.001133,0.001326,-0.001543,-0.002507,-0.008124,0.000603,0.063162,0.123744,0.001326,0.016875,-0.093682,-0.000146,0.01017,-0.043032,0.000641,0.002955,0.006168,-0.001873,-0.034355,-0.065712,7.2e-05,0.000687,0.001469,0.055975,-0.767143,-0.11614,-0.865572,1,0,0,0,0,0,0,0,0,0,0
168,0.000629,0.001742,0.004451,-0.001161,-0.00895,-0.013086,-0.002975,-0.007063,-0.037371,0.000218,-0.014078,-0.052223,0.000169,0.00046,0.001185,-0.000774,-0.003967,-0.006942,0.018504,0.088868,0.14663,0.007523,-0.012167,-0.195684,0.004725,-0.000813,-0.120085,0.000342,0.004841,0.00582,-0.01039,-0.047442,-0.076306,0.000271,0.000971,0.002181,0.032504,-0.664871,-0.11696,-0.865454,1,0,0,0,0,0,0,0,0,0,0
169,0.000629,0.001913,0.004673,-0.002227,-0.01121,-0.011791,-0.00138,-0.013994,-0.063553,0.000775,-0.047937,-0.047671,0.000169,0.000363,0.002179,-0.000194,-0.005835,-0.006198,0.044306,0.105147,0.138098,0.008086,-0.102944,-0.307888,0.005632,-0.047798,-0.192096,0.001982,0.005209,0.005342,-0.023011,-0.055319,-0.070637,0.000362,0.001167,0.00173,0.020797,-0.555935,-0.119417,-0.869442,1,0,0,0,0,0,0,0,0,0,0
170,0.000485,0.003199,0.003975,-0.005574,-0.009719,-0.008265,-0.002715,-0.033083,-0.070917,-0.0151,-0.053321,-0.043384,0.000121,0.000848,0.002739,-0.003005,-0.005987,-0.006423,0.026152,0.084029,0.112217,-0.027824,-0.21171,-0.415349,-0.011186,-0.130698,-0.22666,0.002525,0.003506,0.001721,-0.01439,-0.043661,-0.049693,0.000345,0.001573,0.000824,-0.001652,-0.452673,-0.121589,-0.871021,1,0,0,0,0,0,0,0,0,0,0
171,0.000805,0.003586,0.003489,-0.00344,-0.004025,0.003659,-0.009978,-0.059915,-0.082262,-0.033885,-0.033617,-0.019272,7.3e-05,0.001903,0.006514,-0.002659,-0.003025,0.004879,0.034983,0.068185,0.103632,-0.083872,-0.290379,-0.532944,-0.042579,-0.187977,-0.172166,0.000711,0.000845,0.001501,-0.019013,-0.035168,-0.040037,0.000488,0.001082,-0.001759,-0.026212,-0.307125,-0.125189,-0.876688,1,0,0,0,0,0,0,0,0,0,0
172,0.001935,0.002719,0.002744,-0.000735,0.000735,0.008157,-0.020675,-0.058915,-0.070306,-0.004605,0.005438,0.014894,0.000661,0.002572,0.010142,-0.000343,-0.000784,0.017491,0.02337,0.05186,0.070355,-0.101637,-0.30746,-0.558308,-0.078038,-0.175029,-0.070607,0.000278,-0.001526,0.010008,-0.011968,-0.018468,-0.027045,0.00082,1.3e-05,-0.004122,-0.027337,-0.199201,-0.128641,-0.885851,1,0,0,0,0,0,0,0,0,0,0
173,0.000857,0.000759,0.00071,0.000147,0.007863,0.00894,-0.029467,-0.051903,-0.048082,0.004874,0.019277,0.016558,0.001176,0.005805,0.010582,-2.4e-05,0.007912,0.020967,0.009969,0.045559,0.040856,-0.105717,-0.349263,-0.585241,-0.067957,-0.052083,0.099599,-0.000143,0.000516,0.012924,-0.004659,-0.009668,-0.032577,-0.000209,-0.003132,-0.00556,-0.021112,-0.070095,-0.131423,-0.891132,1,0,0,0,0,0,0,0,0,0,0
174,-7.4e-05,-4.9e-05,-0.000197,0.001329,0.008786,0.008885,-0.008811,-0.020256,-0.015727,0.005193,0.014693,-0.001255,0.000738,0.008343,0.010559,-0.000418,0.017942,0.02348,0.018607,0.037189,0.030371,-0.100564,-0.352591,-0.587463,-0.029163,0.075749,0.247215,-0.001669,0.009919,0.015579,-0.001898,-0.010761,-0.059136,-0.000618,-0.004891,-0.006217,-0.020278,0.034328,-0.13339,-0.895869,1,0,0,0,0,0,0,0,0,0,0
175,-2.5e-05,-7.4e-05,-0.000148,0.006436,0.007521,0.007595,-0.013759,-0.009913,-0.003575,0.009296,0.006559,-0.029762,0.003921,0.008729,0.010282,0.008408,0.021551,0.023721,0.017187,0.012452,0.003304,-0.144422,-0.381978,-0.555817,0.045198,0.197894,0.312572,0.002335,0.014826,0.017085,-0.003325,-0.027329,-0.092007,-0.002436,-0.00498,-0.006055,-0.011809,0.101989,-0.134446,-0.897764,1,0,0,0,0,0,0,0,0,0,0
176,4.9e-05,-9.8e-05,-0.000295,0.001032,0.00113,0.001179,0.002285,0.006805,0.01216,0.000221,-0.015698,-0.06564,0.003685,0.005896,0.006412,0.009949,0.015477,0.015059,0.001425,-0.00538,-0.055667,-0.107673,-0.342107,-0.465354,0.059687,0.230833,0.278259,0.00924,0.014889,0.014502,-0.005509,-0.053256,-0.159359,-0.001844,-0.003153,-0.00373,0.033515,0.155274,-0.134281,-0.898451,0,0,0,1,0,0,0,0,0,0,0
177,-9.8e-05,-0.000172,-0.000564,4.9e-05,0.000123,0.00103,0.001545,0.007845,0.010959,-0.002942,-0.039056,-0.104198,0.001103,0.002648,0.002672,0.003138,0.005296,0.006374,-0.006129,-0.015225,-0.09976,-0.128739,-0.301585,-0.40892,0.092255,0.206277,0.219926,0.003198,0.005445,0.005661,-0.017627,-0.07976,-0.220849,-0.000626,-0.001659,-0.001955,0.082501,0.207299,-0.133748,-0.901123,0,0,0,1,0,0,0,0,0,0,0
178,-4.9e-05,-0.000245,-0.000637,4.9e-05,9.8e-05,0.001421,0.002964,0.008303,0.014891,-0.012932,-0.062723,-0.135635,0.001102,0.001616,0.001616,0.002376,0.001959,0.003184,-0.000661,-0.050796,-0.120401,-0.105119,-0.227994,-0.315748,0.078469,0.125752,0.122948,0.002437,0.002052,0.001997,-0.029245,-0.133122,-0.249118,-0.00066,-0.001225,-0.001524,0.117639,0.244741,-0.133459,-0.902699,0,0,0,1,0,0,0,0,0,0,0
179,-2.5e-05,-0.000417,-0.000613,2.5e-05,0.000932,0.001864,0.003335,0.006449,0.016796,-0.023172,-0.088322,-0.150137,0.000441,0.000466,0.000466,-0.000221,0.000858,0.000613,-0.008435,-0.09298,-0.159847,-0.067627,-0.174976,-0.222128,0.035477,0.049128,0.023573,-0.000193,2.3e-05,-0.001125,-0.032705,-0.173918,-0.277868,-0.000368,-0.000665,-0.000909,0.162155,0.25639,-0.133068,-0.905379,0,0,0,1,0,0,0,0,0,0,0
180,-0.000172,-0.000565,-0.000491,2.5e-05,0.00135,0.00491,0.002013,0.008618,0.014977,-0.026712,-0.099803,-0.145102,7.4e-05,7.4e-05,0.00027,-0.000196,0.001031,0.001989,-0.041812,-0.111588,-0.198993,-0.055463,-0.143432,-0.158286,0.011876,0.009065,-0.027325,-0.000193,-0.000247,-0.00282,-0.072674,-0.190678,-0.301067,-0.000203,-0.000507,-0.000812,0.213053,0.257849,-0.132728,-0.906722,0,0,0,1,0,0,0,0,0,0,0
181,-0.000221,-0.000417,-0.000246,0.000884,0.001817,0.006482,0.001105,0.011466,0.013062,-0.038524,-0.100423,-0.109532,-4.9e-05,-4.9e-05,0.000417,0.001277,0.001031,0.002578,-0.042845,-0.109802,-0.199667,-0.052028,-0.099244,-0.085003,0.001793,-0.023797,-0.04501,0.000409,-0.00074,-0.003806,-0.069849,-0.174783,-0.271214,-9.7e-05,-0.000343,-0.000814,0.259164,0.234725,-0.132227,-0.908699,0,0,0,1,0,0,0,0,0,0,0
182,-0.000172,-9.8e-05,2.5e-05,0.000443,0.004008,0.007131,0.005508,0.011877,-0.002902,-0.034624,-0.079993,-0.057714,4.9e-05,0.000246,0.000811,-4.9e-05,0.00091,0.002066,-0.026976,-0.114518,-0.202012,-0.036001,-0.050878,0.005902,-0.00461,-0.041058,-0.067483,-0.000464,-0.003041,-0.004946,-0.048715,-0.160329,-0.232802,-0.00021,-0.000518,-0.001002,0.30532,0.191061,-0.131721,-0.909055,0,0,0,1,0,0,0,0,0,0,0
183,-2.5e-05,0.000148,0.000172,0.000493,0.005175,0.007639,0.004879,0.006481,-0.014046,-0.027426,-0.036568,-0.015229,-4.9e-05,0.000419,0.001084,-0.000197,0.001355,0.002735,-0.040166,-0.130355,-0.203861,-0.011311,0.002982,0.075551,-0.021062,-0.042352,-0.083024,-0.000688,-0.003765,-0.00477,-0.058182,-0.157073,-0.206498,-4e-05,-0.000523,-0.001082,0.334233,0.155593,-0.131379,-0.909071,0,0,0,1,0,0,0,0,0,0,0
184,9.9e-05,0.000223,0.0,0.003092,0.006233,0.007841,0.001509,-0.013356,-0.016473,-0.018105,0.004304,0.012664,0.000247,0.000816,0.001138,0.001162,0.002325,0.002919,-0.047736,-0.135739,-0.18669,-0.003611,0.053499,0.088003,-0.015519,-0.042098,-0.0557,-0.001901,-0.003817,-0.004763,-0.056522,-0.132,-0.168337,-0.000281,-0.000784,-0.001275,0.357124,0.15344,-0.131161,-0.908071,0,0,0,1,0,0,0,0,0,0,0
185,7.4e-05,9.9e-05,-0.000173,0.00161,0.004088,0.005277,9.9e-05,-0.02054,-0.013231,0.008944,0.030401,0.023587,0.000223,0.000892,0.000867,0.000396,0.001784,0.001734,-0.042863,-0.116772,-0.15748,0.017988,0.090955,0.154457,-0.00586,-0.046755,-0.097567,-0.00119,-0.0022,-0.003403,-0.045532,-0.096881,-0.136537,-0.000218,-0.000798,-0.00109,0.375439,0.089611,-0.130902,-0.90712,0,0,0,1,0,0,0,0,0,0,0
186,5e-05,-0.000174,-0.000273,0.00154,0.003154,0.003701,-0.015026,-0.018155,-0.000795,0.013536,0.02193,0.007178,0.000348,0.000671,0.000745,0.00077,0.001366,0.001316,-0.0454,-0.096562,-0.125,0.039315,0.073962,0.222903,-0.020815,-0.034473,-0.162926,-0.000731,-0.001681,-0.002253,-0.031387,-0.068788,-0.107175,-0.000296,-0.000801,-0.000984,0.385658,0.001565,-0.130781,-0.906769,0,0,0,1,0,0,0,0,0,0,0
187,-2.5e-05,-0.000298,-0.000348,0.000944,0.002136,0.002211,-0.005663,0.001664,0.02002,0.007973,0.001143,-0.008694,0.000323,0.000298,0.000944,0.000621,0.000571,0.002211,-0.028689,-0.069499,-0.103231,0.033831,0.097493,0.265627,-0.02018,-0.071121,-0.185604,-0.000281,-0.001487,0.000148,-0.020849,-0.061209,-0.083162,-0.000294,-0.000591,-0.00098,0.409348,-0.082108,-0.131075,-0.907487,0,0,0,1,0,0,0,0,0,0,0
188,-0.000199,-0.000298,-0.000248,0.000671,0.001217,0.001267,0.002533,0.019893,0.02558,0.000422,-0.01433,-0.017434,0.0,7.5e-05,0.002136,-2.5e-05,-7.5e-05,0.003452,-0.022476,-0.050912,-0.103489,0.00082,0.149757,0.299414,0.00652,-0.12193,-0.178327,-0.000668,-0.00124,0.002448,-0.016567,-0.054946,-0.066414,-0.000212,-0.000394,-0.001631,0.438546,-0.150811,-0.132451,-0.90862,0,0,0,1,0,0,0,0,0,0,0
