,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
3307,0.007696,0.031521,0.055959,-0.002268,-0.00632,-0.015799,0.01822,0.046862,0.065642,-0.003287,-0.004103,-0.00395,0.011263,0.035624,0.048824,-0.002166,-0.003032,-0.00451,0.02222,0.048824,0.071605,-0.006371,-0.00925,-0.011977,-0.003013,-0.005116,-0.007908,0.000291,0.003501,0.010982,-0.005499,-0.002881,-0.008121,-0.00406,-0.004565,0.009829,0.057892,-1.004342,-0.058907,-1.040803,1,0,0,0,0,0,0,0,0,0,0
3308,0.018058,0.028923,0.059019,-0.000561,-0.007039,-0.024434,0.015354,0.040604,0.054402,-0.000561,-0.000179,-0.003137,0.013849,0.028744,0.043384,-0.000459,-0.001173,-0.012395,0.014716,0.039405,0.0543,-0.002755,-0.002984,-0.014767,-0.002206,-0.002829,-0.01163,-0.000118,0.005847,0.011399,0.000786,0.001513,-0.000279,0.004833,0.000532,0.020327,0.062645,-1.001679,-0.053506,-1.038843,1,0,0,0,0,0,0,0,0,0,0
3309,0.005778,0.030187,0.050041,-0.003487,-0.012956,-0.035914,0.013286,0.032045,0.045561,-0.000255,-0.000102,-0.003207,0.010512,0.023697,0.035125,-0.000407,-0.001884,-0.024359,0.011887,0.034642,0.048539,-0.000127,-0.002851,-0.017894,0.000101,-0.002688,-0.014612,0.003325,0.010797,0.011064,0.001822,-0.003376,-0.00401,-0.005266,0.009013,0.019726,0.06446,-1.003651,-0.049942,-1.035702,1,0,0,0,0,0,0,0,0,0,0
3310,0.00506,0.035065,0.050399,-0.002975,-0.020317,-0.040507,0.0119,0.025657,0.042643,0.000636,-0.002314,-0.005874,0.004348,0.018944,0.032548,-0.000305,-0.011494,-0.03298,0.01274,0.02759,0.046432,-0.000102,-0.01185,-0.031124,-0.000722,-0.009496,-0.025161,0.002626,0.00816,0.006825,-0.001098,-0.002852,-0.00547,0.001018,0.0204,0.022566,0.066697,-0.997787,-0.049959,-1.034344,1,0,0,0,0,0,0,0,0,0,0
3311,0.019324,0.039156,0.054183,-0.006484,-0.029418,-0.043631,0.00684,0.020341,0.034402,-0.000483,-0.003585,-0.006662,0.008823,0.020239,0.033283,-0.00117,-0.023621,-0.040555,0.009993,0.023875,0.040835,-0.002619,-0.017646,-0.030206,-0.002064,-0.013975,-0.023367,0.004839,0.005106,0.002355,-0.004062,-0.004692,-0.007841,0.013157,0.023791,0.026153,0.067304,-0.999512,-0.049895,-1.027074,1,0,0,0,0,0,0,0,0,0,0
3312,0.010664,0.025975,0.047024,-0.010842,-0.031002,-0.036538,0.006906,0.023868,0.031459,-0.002463,-0.006018,-0.006729,0.005764,0.019348,0.030038,-0.010004,-0.031459,-0.039483,0.00485,0.023664,0.036309,-0.009115,-0.028362,-0.02826,-0.006699,-0.022342,-0.02137,0.000695,-0.000639,-0.003235,0.002287,-0.000305,-0.005325,0.006155,0.008299,0.020858,0.065635,-1.002672,-0.051989,-1.029553,1,0,0,0,0,0,0,0,0,0,0
3313,0.009164,0.024208,0.041593,-0.012091,-0.02632,-0.02632,0.006593,0.020669,0.025175,-0.000636,-0.003716,-0.005218,0.005651,0.018709,0.030902,-0.012447,-0.029401,-0.031488,0.009037,0.026015,0.032226,-0.005906,-0.01848,-0.024259,-0.005208,-0.01461,-0.018823,-0.000429,-0.003183,-0.005313,-0.002962,-0.006137,-0.008026,0.004454,0.006835,0.013228,0.068454,-1.005016,-0.053145,-1.034342,1,0,0,0,0,0,0,0,0,0,0
3314,0.006211,0.027399,0.034402,-0.008153,-0.013725,-0.018377,0.010454,0.018096,0.018581,-0.002939,-0.003655,-0.00524,0.008,0.01876,0.028703,-0.009099,-0.017176,-0.027348,0.009866,0.022594,0.026581,-0.013444,-0.013342,-0.018811,-0.010517,-0.009538,-0.013277,-0.000911,-0.003525,-0.009037,0.000334,-0.004924,-0.008573,-0.002338,0.010814,0.007177,0.066259,-1.019477,-0.054293,-1.041809,1,0,0,0,0,0,0,0,0,0,0
3315,0.008934,0.026468,0.030987,-0.006161,-0.006161,-0.009704,0.003697,0.008241,0.007881,-0.000154,-0.001669,-0.004698,0.005134,0.017432,0.030165,-0.007958,-0.010064,-0.016815,0.007214,0.013478,0.019845,0.000822,-0.005006,-0.009268,0.001081,-0.003168,-0.004099,-0.001862,-0.00401,-0.007126,-0.003714,-0.00572,-0.012668,0.004938,0.011724,0.001618,0.067715,-1.01807,-0.06127,-1.045903,1,0,0,0,0,0,0,0,0,0,0
3316,0.012333,0.019358,0.024691,0.000564,-0.004102,-0.003102,0.003974,0.004461,0.002179,-0.000564,-0.002154,-0.00482,0.005666,0.01564,0.024024,-0.000154,-0.010358,-0.008128,0.005564,0.009564,0.019922,-0.000718,-0.006205,-0.013281,-9.8e-05,-0.003849,-0.007519,-0.000763,-0.006292,-0.005033,-0.001694,-0.005424,-0.018299,0.008551,0.004833,0.00117,0.059823,-1.016048,-0.056715,-1.048107,1,0,0,0,0,0,0,0,0,0,0
