,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
3023,-0.001453,-0.002818,-0.004657,-0.006763,-0.008157,-0.00964,0.0,-0.001038,-0.003559,-0.003648,-0.003559,-0.003678,-0.001335,-0.002165,-0.003678,-0.006288,-0.008394,-0.010262,0.000445,-3e-05,-0.000534,-0.000742,-0.001127,-0.001394,-0.000623,-0.000653,-0.000564,-0.000445,-0.000297,-8.9e-05,-5.9e-05,-0.00175,-0.005576,-0.006051,-0.005962,-0.008068,-0.000979,-0.004004,-0.006525,-0.008542,-0.009907,-0.010262,0.001157,0.00175,0.001305,0.001928,0.004716,0.008008,0.000697,0.001855,0.001959,0.002762,0.0059,0.009395,-2.2e-05,-0.000611,-0.001816,-0.002077,-0.001984,-0.00386,-0.001993,0.009292,0.014606,0.011257,0.006484,-0.002851,-0.004903,-0.012912,-0.024493,-0.037426,-0.046296,-0.056642,1,0,0,0
3024,-0.001365,-0.003204,-0.005311,-0.006705,-0.008188,-0.009464,-0.001038,-0.00356,-0.003649,-0.00356,-0.003679,-0.003827,-0.000831,-0.002344,-0.004955,-0.007061,-0.00893,-0.01163,-0.000475,-0.000979,-0.001187,-0.001572,-0.001839,-0.002047,-3e-05,5.9e-05,0.000178,0.000326,0.000534,0.000682,-0.001691,-0.005518,-0.005993,-0.005904,-0.00801,-0.009879,-0.003026,-0.005548,-0.007565,-0.00893,-0.009286,-0.011808,0.000593,0.000148,0.000771,0.00356,0.006853,0.006794,0.001157,0.001262,0.002065,0.005204,0.0087,0.008841,-0.000589,-0.001794,-0.002055,-0.001963,-0.003839,-0.00546,0.011306,0.01663,0.013274,0.008492,-0.000859,-0.001917,-0.008023,-0.019625,-0.032581,-0.041468,-0.051833,-0.060445,1,0,0,0
3025,-0.00184,-0.003947,-0.005342,-0.006825,-0.008101,-0.011069,-0.002522,-0.002611,-0.002522,-0.002641,-0.002789,-0.003502,-0.001513,-0.004125,-0.006232,-0.008101,-0.010802,-0.014185,-0.000504,-0.000712,-0.001098,-0.001365,-0.001573,-0.001662,8.9e-05,0.000208,0.000356,0.000564,0.000712,0.000861,-0.003828,-0.004303,-0.004214,-0.006321,-0.00819,-0.011039,-0.002522,-0.00454,-0.005905,-0.006262,-0.008784,-0.011366,-0.000445,0.000178,0.002968,0.006262,0.006202,0.006588,0.000104,0.000908,0.004048,0.007544,0.007686,0.00813,-0.001206,-0.001467,-0.001375,-0.003251,-0.004873,-0.006778,0.005333,0.001972,-0.002819,-0.012187,-0.013246,-0.017983,-0.011622,-0.024601,-0.033503,-0.043887,-0.052514,-0.070474,1,0,0,0
3026,-0.002108,-0.003503,-0.004988,-0.006264,-0.009233,-0.011786,-8.9e-05,0.0,-0.000119,-0.000267,-0.00098,-0.001366,-0.002613,-0.004721,-0.006591,-0.009293,-0.012677,-0.015794,-0.000208,-0.000594,-0.000861,-0.001069,-0.001158,-5.9e-05,0.000119,0.000267,0.000475,0.000623,0.000772,0.000861,-0.000475,-0.000386,-0.002494,-0.004364,-0.007214,-0.008164,-0.002019,-0.003385,-0.003741,-0.006264,-0.008847,-0.012113,0.000623,0.003414,0.00671,0.00665,0.007036,0.010094,0.000804,0.003945,0.007443,0.007585,0.00803,0.009993,-0.000261,-0.000169,-0.002047,-0.003669,-0.005575,-0.005928,-0.003372,-0.008177,-0.017575,-0.018638,-0.02339,-0.02294,-0.01302,-0.02195,-0.032367,-0.041021,-0.059038,-0.073639,1,0,0,0
3027,-0.001396,-0.00288,-0.004157,-0.007126,-0.00968,-0.013124,8.9e-05,-3e-05,-0.000178,-0.000891,-0.001277,-0.001247,-0.002108,-0.003979,-0.006681,-0.010066,-0.013183,-0.016331,-0.000386,-0.000653,-0.000861,-0.00095,0.000148,0.001158,0.000148,0.000356,0.000505,0.000653,0.000742,0.000831,8.9e-05,-0.002019,-0.00389,-0.00674,-0.00769,-0.007779,-0.001366,-0.001722,-0.004246,-0.006829,-0.010095,-0.013896,0.002791,0.006087,0.006027,0.006413,0.009472,0.012025,0.003142,0.00664,0.006782,0.007227,0.00919,0.010758,9.2e-05,-0.001786,-0.003408,-0.005314,-0.005668,-0.005482,-0.00481,-0.014214,-0.015278,-0.020033,-0.019583,-0.016013,-0.008937,-0.019361,-0.028022,-0.046053,-0.060665,-0.079904,1,0,0,0
3028,-0.001485,-0.002762,-0.005732,-0.008286,-0.011731,-0.014226,-0.000119,-0.000267,-0.00098,-0.001366,-0.001336,-0.001218,-0.001871,-0.004574,-0.00796,-0.011078,-0.014226,-0.016275,-0.000267,-0.000475,-0.000564,0.000535,0.001544,0.002257,0.000208,0.000356,0.000505,0.000594,0.000683,0.000683,-0.002109,-0.00398,-0.006831,-0.007781,-0.00787,-0.008167,-0.000356,-0.002881,-0.005465,-0.008732,-0.012533,-0.015325,0.003297,0.003237,0.003623,0.006682,0.009237,0.012533,0.0035,0.003641,0.004086,0.00605,0.007618,0.010229,-0.001878,-0.003501,-0.005408,-0.005761,-0.005576,-0.005759,-0.009422,-0.010487,-0.015251,-0.0148,-0.011224,-0.007279,-0.010443,-0.01912,-0.037183,-0.051822,-0.071096,-0.084864,1,0,0,0
3029,-0.001278,-0.004248,-0.006803,-0.01025,-0.012745,-0.014379,-0.000149,-0.000862,-0.001248,-0.001218,-0.001099,-0.001218,-0.002704,-0.00609,-0.00921,-0.012359,-0.014409,-0.016013,-0.000208,-0.000297,0.000802,0.001812,0.002525,0.002971,0.000149,0.000297,0.000386,0.000475,0.000475,0.000535,-0.001872,-0.004724,-0.005674,-0.005764,-0.006061,-0.006744,-0.002525,-0.00511,-0.008378,-0.012181,-0.014974,-0.017053,-5.9e-05,0.000327,0.003387,0.005942,0.00924,0.012419,0.000142,0.000587,0.002551,0.00412,0.006731,0.009481,-0.001623,-0.003531,-0.003884,-0.003699,-0.003882,-0.004278,-0.001068,-0.005843,-0.005391,-0.001806,0.002148,0.004469,-0.008696,-0.026801,-0.041473,-0.060791,-0.07459,-0.084077,1,0,0,0
3030,-0.00297,-0.005524,-0.008969,-0.011464,-0.013097,-0.014226,-0.000713,-0.001099,-0.001069,-0.00095,-0.001069,-0.001633,-0.003386,-0.006504,-0.009652,-0.011702,-0.013305,-0.014553,-8.9e-05,0.00101,0.00202,0.002732,0.003178,0.00392,0.000148,0.000238,0.000327,0.000327,0.000386,0.000386,-0.002851,-0.003802,-0.003891,-0.004188,-0.004871,-0.005197,-0.002584,-0.005851,-0.009652,-0.012444,-0.014523,-0.016127,0.000386,0.003445,0.005999,0.009296,0.012474,0.017136,0.000445,0.002409,0.003977,0.006587,0.009337,0.013268,-0.001907,-0.00226,-0.002075,-0.002257,-0.002654,-0.002304,-0.004763,-0.004312,-0.000737,0.003208,0.005523,0.006819,-0.018062,-0.032699,-0.051971,-0.065737,-0.075201,-0.081178,1,0,0,0
3031,-0.00255,-0.00599,-0.008482,-0.010113,-0.011239,-0.011417,-0.000386,-0.000356,-0.000237,-0.000356,-0.000919,-0.001364,-0.003114,-0.006257,-0.008304,-0.009905,-0.011151,-0.011981,0.001097,0.002106,0.002817,0.003262,0.004004,0.005575,8.9e-05,0.000178,0.000178,0.000237,0.000237,0.000297,-0.000949,-0.001038,-0.001335,-0.002017,-0.002343,-0.002817,-0.003262,-0.007058,-0.009846,-0.011922,-0.013523,-0.014442,0.003055,0.005605,0.008897,0.01207,0.016726,0.022627,0.001961,0.003527,0.006134,0.008879,0.012804,0.017134,-0.000353,-0.000168,-0.00035,-0.000746,-0.000397,-0.000402,0.000446,0.003985,0.00789,0.010182,0.011464,0.010875,-0.014487,-0.033562,-0.047187,-0.056555,-0.06247,-0.063761,1,0,0,0
3032,-0.003435,-0.005922,-0.00755,-0.008675,-0.008853,-0.008734,3e-05,0.000148,3e-05,-0.000533,-0.000977,-0.000474,-0.003138,-0.005181,-0.00678,-0.008024,-0.008853,-0.00909,0.001007,0.001717,0.002161,0.002902,0.004471,0.005685,8.9e-05,8.9e-05,0.000148,0.000148,0.000207,0.000385,-8.9e-05,-0.000385,-0.001066,-0.001392,-0.001865,-0.001747,-0.00379,-0.006573,-0.008645,-0.010244,-0.011162,-0.011577,0.002546,0.005833,0.009001,0.013649,0.019541,0.022887,0.001563,0.004166,0.006906,0.010826,0.015148,0.017286,0.000185,3e-06,-0.000393,-4.4e-05,-4.9e-05,-0.000426,0.003499,0.00736,0.009626,0.010894,0.010312,0.010946,-0.018861,-0.032333,-0.041595,-0.047445,-0.048721,-0.049246,1,0,0,0
3033,-0.002484,-0.004111,-0.005235,-0.005412,-0.005294,-0.005146,0.000118,0.0,-0.000562,-0.001006,-0.000503,-0.000266,-0.002041,-0.003638,-0.00488,-0.005708,-0.005944,-0.005915,0.00071,0.001153,0.001893,0.00346,0.004673,0.004436,0.0,5.9e-05,5.9e-05,0.000118,0.000296,0.001627,-0.000296,-0.000976,-0.001301,-0.001774,-0.001656,-0.00068,-0.00278,-0.00485,-0.006447,-0.007364,-0.007778,-0.007867,0.003283,0.006447,0.01109,0.016975,0.020317,0.020879,0.0026,0.005337,0.009252,0.01357,0.015705,0.016507,-0.000182,-0.000577,-0.000229,-0.000234,-0.00061,0.000248,0.00383,0.006078,0.007336,0.006758,0.007387,0.007989,-0.013365,-0.022553,-0.028355,-0.029622,-0.030142,-0.035989,1,0,0,0
3034,-0.001625,-0.002747,-0.002924,-0.002806,-0.002658,-0.001861,-0.000118,-0.000679,-0.001122,-0.00062,-0.000384,-0.000384,-0.001595,-0.002836,-0.003663,-0.003899,-0.003869,-0.003751,0.000443,0.001182,0.002747,0.003958,0.003722,0.003545,5.9e-05,5.9e-05,0.000118,0.000295,0.001625,0.00449,-0.000679,-0.001004,-0.001477,-0.001359,-0.000384,-0.000384,-0.002068,-0.003663,-0.004578,-0.004992,-0.00508,-0.005021,0.003161,0.007798,0.013676,0.017014,0.017575,0.017427,0.002734,0.006644,0.010957,0.013089,0.013891,0.013923,-0.000395,-4.7e-05,-5.2e-05,-0.000428,0.000429,0.000651,0.002229,0.003476,0.002904,0.003527,0.004124,0.004529,-0.00911,-0.014862,-0.016118,-0.016634,-0.02243,-0.033343,1,0,0,0
3035,-0.00112,-0.001297,-0.001179,-0.001032,-0.000236,0.001209,-0.00056,-0.001002,-0.000501,-0.000265,-0.000265,5.9e-05,-0.001238,-0.002063,-0.002299,-0.00227,-0.002152,-0.002063,0.000737,0.002299,0.003508,0.003272,0.003095,0.003361,0.0,5.9e-05,0.000236,0.001562,0.004422,0.007134,-0.000324,-0.000796,-0.000678,0.000295,0.000295,0.000914,-0.001592,-0.002506,-0.002918,-0.003007,-0.002948,-0.002859,0.004628,0.010494,0.013825,0.014386,0.014238,0.013766,0.003902,0.008206,0.010334,0.011134,0.011166,0.01043,0.000347,0.000342,-3.3e-05,0.000822,0.001043,0.001477,0.00123,0.000665,0.00128,0.001868,0.002268,0.002476,-0.005673,-0.006911,-0.007419,-0.013135,-0.023895,-0.030355,1,0,0,0
3036,-0.000177,-5.9e-05,8.8e-05,0.000883,0.002325,0.006505,-0.000442,5.9e-05,0.000294,0.000294,0.000618,0.003238,-0.000824,-0.00106,-0.00103,-0.000913,-0.000824,-0.000559,0.00156,0.002767,0.002531,0.002355,0.00262,0.001913,5.9e-05,0.000235,0.00156,0.004415,0.007123,0.012333,-0.000471,-0.000353,0.000618,0.000618,0.001236,0.007477,-0.000913,-0.001325,-0.001413,-0.001354,-0.001266,-0.001001,0.005858,0.009184,0.009743,0.009596,0.009125,0.008301,0.004298,0.006422,0.007221,0.007253,0.006518,0.0064,-5e-06,-0.00038,0.000474,0.000695,0.001128,0.004842,-0.000559,5e-05,0.000632,0.001027,0.001233,0.001266,-0.001225,-0.001729,-0.007387,-0.018037,-0.024431,-0.027714,1,0,0,0
3037,0.000118,0.000265,0.001058,0.002499,0.006674,0.009261,0.0005,0.000735,0.000735,0.001058,0.003675,0.004704,-0.000235,-0.000206,-8.8e-05,0.0,0.000265,0.001382,0.001205,0.00097,0.000794,0.001058,0.000353,-0.000882,0.000176,0.001499,0.004351,0.007056,0.01226,0.019198,0.000118,0.001088,0.001088,0.001705,0.007938,0.008673,-0.000412,-0.0005,-0.000441,-0.000353,-8.8e-05,0.002146,0.003322,0.003881,0.003734,0.003263,0.00244,0.000853,0.002122,0.00292,0.002952,0.002218,0.0021,0.001703,-0.000374,0.000479,0.0007,0.001132,0.004841,0.005065,0.000604,0.001181,0.001573,0.001777,0.00181,-0.005615,-0.0005,-0.00611,-0.016672,-0.023013,-0.026269,-0.049875,1,0,0,0
3038,0.000147,0.00094,0.00238,0.006552,0.009137,0.016159,0.000235,0.000235,0.000558,0.003173,0.004201,0.00429,2.9e-05,0.000147,0.000235,0.000499,0.001616,0.005053,-0.000235,-0.000411,-0.000147,-0.000852,-0.002086,-0.002497,0.001322,0.004172,0.006875,0.012075,0.019009,0.031349,0.00097,0.00097,0.001587,0.007815,0.00855,0.012369,-8.8e-05,-2.9e-05,5.9e-05,0.000323,0.002556,0.005377,0.000558,0.000411,-5.9e-05,-0.000881,-0.002468,-0.006141,0.000797,0.000829,9.5e-05,-2.2e-05,-0.000419,-0.003653,0.000852,0.001073,0.001505,0.005212,0.005435,0.009819,0.000575,0.000965,0.001168,0.001201,-0.006189,-0.001285,-0.005584,-0.016096,-0.022407,-0.025648,-0.049142,-0.075692,1,0,0,0
3039,0.000792,0.00223,0.006398,0.00898,0.015995,0.023185,0.0,0.000323,0.002935,0.003962,0.00405,0.005312,0.000117,0.000205,0.00047,0.001585,0.005019,0.008394,-0.000176,8.8e-05,-0.000616,-0.001849,-0.00226,-0.002553,0.002847,0.005547,0.010741,0.017667,0.029994,0.038123,0.0,0.000616,0.006838,0.007572,0.011387,0.014292,5.9e-05,0.000147,0.000411,0.002641,0.005459,0.007454,-0.000147,-0.000616,-0.001438,-0.003023,-0.006691,-0.008658,3.2e-05,-0.000701,-0.000819,-0.001215,-0.004446,-0.006059,0.00022,0.000652,0.004355,0.004577,0.008956,0.010711,0.000387,0.000589,0.000621,-0.006711,-0.001846,0.007377,-0.010431,-0.016693,-0.019909,-0.043221,-0.069565,-0.073602,1,0,0,0
3040,0.001436,0.005598,0.008178,0.015183,0.022364,0.028754,0.000322,0.002931,0.003957,0.004045,0.005305,0.006155,8.8e-05,0.000352,0.001466,0.004895,0.008266,0.013366,0.000264,-0.00044,-0.001671,-0.002081,-0.002374,-0.003224,0.002697,0.007885,0.014802,0.027113,0.035232,0.042238,0.000616,0.00683,0.007562,0.011373,0.014275,0.014949,8.8e-05,0.000352,0.002579,0.005393,0.007386,0.009497,-0.000469,-0.00129,-0.002873,-0.006536,-0.0085,-0.015037,-0.000732,-0.000849,-0.001245,-0.004472,-0.006084,-0.011623,0.000431,0.004129,0.004352,0.008725,0.010478,0.010387,0.0002,0.000232,-0.007036,-0.002213,0.006929,0.026711,-0.006207,-0.009395,-0.032504,-0.058618,-0.06262,-0.066232,1,0,0,0
3041,0.004157,0.006733,0.013729,0.0209,0.027282,0.032668,0.002605,0.00363,0.003718,0.004976,0.005825,0.006352,0.000263,0.001376,0.004801,0.008167,0.01326,0.019173,-0.000703,-0.001932,-0.002342,-0.002635,-0.003483,-0.003337,0.005181,0.01209,0.024384,0.032492,0.039488,0.050846,0.006206,0.006938,0.010743,0.013641,0.014314,0.016129,0.000263,0.002488,0.005298,0.007289,0.009396,0.010977,-0.00082,-0.0024,-0.006059,-0.008021,-0.014548,-0.015339,-0.000117,-0.000512,-0.003735,-0.005344,-0.010877,-0.011573,0.003693,0.003915,0.008283,0.010033,0.009943,0.012071,3.2e-05,-0.007169,-0.002391,0.006666,0.026266,0.051792,-0.003158,-0.026054,-0.051926,-0.055892,-0.05947,-0.092213,1,0,0,0
3042,0.002573,0.009561,0.016725,0.023099,0.028479,0.035262,0.001023,0.001111,0.002368,0.003216,0.003743,0.003889,0.001111,0.004532,0.007895,0.012982,0.018888,0.025204,-0.001228,-0.001637,-0.00193,-0.002778,-0.002632,-0.002602,0.0069,0.019181,0.02728,0.034268,0.045613,0.056782,0.000731,0.004532,0.007427,0.008099,0.009912,0.011286,0.002222,0.005029,0.007017,0.009123,0.010701,0.013041,-0.001579,-0.005234,-0.007193,-0.013713,-0.014503,-0.015614,-0.000395,-0.003614,-0.005221,-0.010748,-0.011443,-0.012325,0.000222,0.004585,0.006333,0.006243,0.008368,0.010256,-0.007144,-0.002403,0.006582,0.026026,0.051349,0.074555,-0.022713,-0.04838,-0.052314,-0.055864,-0.088346,-0.112411,1,0,0,0
3043,0.006988,0.014151,0.020525,0.025905,0.032688,0.041225,8.8e-05,0.001345,0.002193,0.002719,0.002865,0.002865,0.003421,0.006783,0.011871,0.017777,0.024092,0.03067,-0.000409,-0.000702,-0.00155,-0.001403,-0.001374,-0.000789,0.01228,0.020379,0.027366,0.038711,0.04988,0.059089,0.003801,0.006695,0.007368,0.009181,0.010555,0.01152,0.002807,0.004795,0.0069,0.008479,0.010818,0.01228,-0.003655,-0.005614,-0.012134,-0.012923,-0.014034,-0.014297,-0.003219,-0.004826,-0.010352,-0.011047,-0.011929,-0.012393,0.004362,0.006111,0.00602,0.008146,0.010033,0.011092,0.004739,0.013721,0.033159,0.058474,0.081673,0.111106,-0.025659,-0.029591,-0.03314,-0.065613,-0.08967,-0.092683,1,0,0,0
3044,0.007161,0.013534,0.018912,0.025694,0.034229,0.045716,0.001257,0.002105,0.002631,0.002777,0.002777,0.002952,0.003362,0.008448,0.014352,0.020666,0.027243,0.03876,-0.000292,-0.00114,-0.000994,-0.000965,-0.00038,-0.000205,0.008097,0.015083,0.026424,0.03759,0.046798,0.057379,0.002894,0.003566,0.005378,0.006752,0.007717,0.012189,0.001988,0.004092,0.005671,0.008009,0.009471,0.013037,-0.001958,-0.008477,-0.009266,-0.010377,-0.01064,-0.011838,-0.001607,-0.007132,-0.007827,-0.008708,-0.009172,-0.009833,0.001748,0.001658,0.003783,0.005669,0.006728,0.010829,0.008967,0.028371,0.053642,0.076801,0.106183,0.151652,-0.003926,-0.007468,-0.039885,-0.0639,-0.066909,-0.057389,1,0,0,0
3045,0.00635,0.011709,0.018467,0.026972,0.03842,0.05109,0.000845,0.001369,0.001515,0.001515,0.001689,0.00067,0.005068,0.010952,0.017244,0.023797,0.035274,0.046284,-0.000845,-0.000699,-0.00067,-8.7e-05,8.7e-05,0.0,0.006962,0.018263,0.02939,0.038565,0.04911,0.060499,0.00067,0.002476,0.003845,0.004806,0.009263,0.012205,0.002097,0.00367,0.006,0.007457,0.01101,0.017855,-0.006496,-0.007282,-0.008389,-0.008651,-0.009845,-0.012612,-0.005505,-0.006198,-0.007076,-0.007539,-0.008197,-0.010435,-9e-05,0.002028,0.003908,0.004963,0.009049,0.012766,0.018932,0.043589,0.066184,0.094851,0.139215,0.163287,-0.003457,-0.035085,-0.058516,-0.061451,-0.052163,-0.040558,1,0,0,0
3046,0.005347,0.01209,0.020576,0.031997,0.044639,0.058909,0.000523,0.000668,0.000668,0.000843,-0.000174,0.001308,0.005871,0.012148,0.018687,0.030137,0.041123,0.051178,0.000145,0.000174,0.000756,0.00093,0.000843,0.001657,0.011276,0.022378,0.031532,0.042053,0.053416,0.064489,0.001802,0.003168,0.004127,0.008573,0.011509,0.013485,0.001569,0.003894,0.005347,0.008893,0.015723,0.02447,-0.000785,-0.001889,-0.002151,-0.003342,-0.006103,-0.00651,-0.000691,-0.001567,-0.002029,-0.002686,-0.004919,-0.005989,0.002113,0.003989,0.005041,0.009118,0.012827,0.012841,0.024269,0.04651,0.074726,0.118392,0.142087,0.149649,-0.031131,-0.054194,-0.057083,-0.047941,-0.036518,-0.016374,1,0,0,0
3047,0.006728,0.015197,0.026594,0.03921,0.053449,0.069255,0.000145,0.000145,0.000319,-0.000696,0.000783,0.004785,0.006264,0.01279,0.024216,0.035178,0.045213,0.059162,2.9e-05,0.000609,0.000783,0.000696,0.001508,0.001595,0.011078,0.020214,0.030712,0.042052,0.053101,0.06592,0.001363,0.00232,0.006757,0.009686,0.011658,0.01221,0.00232,0.00377,0.007308,0.014124,0.022853,0.034917,-0.001102,-0.001363,-0.002552,-0.005307,-0.005713,-0.007395,-0.000875,-0.001335,-0.001991,-0.004219,-0.005287,-0.006832,0.001872,0.002923,0.006991,0.010692,0.010706,0.006865,0.021917,0.049723,0.092753,0.116103,0.123555,0.134201,-0.022728,-0.025574,-0.016565,-0.005309,0.014543,0.029396,1,0,0,0
3048,0.008437,0.019792,0.03236,0.046547,0.062293,0.080409,0.0,0.000173,-0.000838,0.000636,0.004623,0.009217,0.006501,0.017885,0.028806,0.038803,0.052701,0.066425,0.000578,0.000751,0.000665,0.001474,0.00156,0.001647,0.009101,0.019561,0.030858,0.041866,0.054637,0.068332,0.000953,0.005374,0.008292,0.010257,0.010806,0.012829,0.001445,0.00497,0.011759,0.020456,0.032476,0.043195,-0.00026,-0.001445,-0.004189,-0.004594,-0.00627,-0.008235,-0.000459,-0.001112,-0.003332,-0.004396,-0.005935,-0.007614,0.001047,0.0051,0.008787,0.008801,0.004975,0.001829,0.027088,0.069008,0.091755,0.099015,0.109386,0.125302,-0.002773,0.006003,0.016969,0.036308,0.050778,0.073641,1,0,0,0
3049,0.011327,0.023865,0.038017,0.053725,0.071796,0.090012,0.000173,-0.000836,0.000634,0.004612,0.009194,0.013028,0.011356,0.022251,0.032223,0.046087,0.059777,0.073007,0.000173,8.6e-05,0.000893,0.00098,0.001066,0.001066,0.010434,0.021703,0.032685,0.045424,0.059086,0.0739,0.00441,0.007321,0.009281,0.009828,0.011846,0.015045,0.003516,0.01029,0.018965,0.030955,0.041648,0.053754,-0.001182,-0.00392,-0.004323,-0.005995,-0.007955,-0.008704,-0.000652,-0.002866,-0.003928,-0.005463,-0.007138,-0.007742,0.004043,0.007721,0.007736,0.003918,0.00078,-0.000281,0.041207,0.063567,0.070703,0.080898,0.096543,0.102339,0.008627,0.019406,0.038417,0.05264,0.075114,0.09309,1,0,0,0
3050,0.012496,0.026602,0.042258,0.06027,0.078426,0.097443,-0.001005,0.00046,0.004424,0.008992,0.012812,0.014249,0.010859,0.020799,0.034616,0.048262,0.061448,0.076357,-8.6e-05,0.000718,0.000804,0.000891,0.000891,0.000891,0.011232,0.022178,0.034875,0.048492,0.063258,0.083166,0.002901,0.004855,0.005401,0.007412,0.0106,0.012152,0.006751,0.015398,0.027348,0.038006,0.050072,0.063286,-0.002729,-0.003131,-0.004797,-0.006751,-0.007498,-0.007957,-0.002207,-0.003265,-0.004795,-0.006465,-0.007068,-0.007308,0.003666,0.00368,-0.000125,-0.003252,-0.00431,-0.004085,0.021849,0.028823,0.038784,0.054073,0.059736,0.067879,0.010533,0.029109,0.043008,0.064969,0.082534,0.077903,1,0,0,0
3051,0.014097,0.029744,0.047745,0.065889,0.084895,0.10683,0.001464,0.005426,0.009991,0.013809,0.015245,0.01737,0.009934,0.023743,0.03738,0.050558,0.065459,0.081278,0.000804,0.00089,0.000976,0.000976,0.000976,0.000258,0.010938,0.023628,0.037237,0.051994,0.07189,0.094542,0.001952,0.002498,0.004507,0.007694,0.009245,0.01602,0.008642,0.020585,0.031236,0.043295,0.056501,0.069478,-0.000402,-0.002067,-0.004019,-0.004766,-0.005225,-0.011943,-0.001058,-0.002587,-0.004255,-0.004857,-0.005097,-0.010665,1.4e-05,-0.003788,-0.006914,-0.007972,-0.007747,-0.003042,0.006944,0.016864,0.032087,0.037727,0.045835,0.062152,0.018497,0.032337,0.054205,0.071696,0.067085,0.066389,1,0,0,0
3052,0.015638,0.033629,0.051763,0.070758,0.09268,0.111618,0.00396,0.008522,0.012338,0.013773,0.015896,0.016413,0.013802,0.027431,0.040601,0.055493,0.071304,0.088491,8.6e-05,0.000172,0.000172,0.000172,-0.000545,-0.002496,0.012683,0.026283,0.041032,0.060917,0.083556,0.10192,0.000545,0.002554,0.005739,0.007288,0.01406,0.014576,0.011937,0.022582,0.034633,0.047832,0.060802,0.076239,-0.001664,-0.003615,-0.004361,-0.004821,-0.011535,-0.015035,-0.001528,-0.003196,-0.003798,-0.004038,-0.009602,-0.010892,-0.0038,-0.006924,-0.007981,-0.007757,-0.003055,-0.003127,0.00988,0.025043,0.03066,0.038736,0.054988,0.063413,0.013785,0.035566,0.052987,0.048394,0.047701,0.050876,1,0,0,0
3053,0.017968,0.03608,0.055051,0.076946,0.09586,0.116465,0.004557,0.008368,0.009801,0.011922,0.012437,0.006677,0.013612,0.026766,0.04164,0.05743,0.074596,0.091418,8.6e-05,8.6e-05,8.6e-05,-0.00063,-0.002579,-0.006878,0.013584,0.028314,0.048174,0.070785,0.089126,0.10996,0.002006,0.005187,0.006735,0.013498,0.014014,0.011177,0.010632,0.022668,0.035851,0.048804,0.064222,0.078092,-0.001949,-0.002694,-0.003152,-0.009858,-0.013355,-0.021493,-0.001666,-0.002267,-0.002506,-0.008064,-0.009352,-0.01272,-0.00312,-0.004176,-0.003951,0.000744,0.000673,0.003602,0.015031,0.020599,0.028604,0.044714,0.053066,0.067597,0.021591,0.03886,0.034307,0.03362,0.036768,0.037534,1,0,0,0
