,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
3436,0.002453,0.004672,0.006308,0.007865,0.008605,0.008878,0.000973,0.001713,0.001674,0.001713,0.002258,0.006035,-0.017015,-0.028151,-0.036951,-0.049099,-0.05237,-0.053227,-0.019507,-0.054862,-0.084571,-0.099328,-0.10875,-0.1128,0.000934,0.001908,0.00257,0.004556,0.005646,0.006775,0.00366,0.00841,0.009345,0.013394,0.019001,0.031266,-0.057549,-0.068178,-0.08095,-0.120665,-0.131334,-0.126428,-0.022739,-0.054901,-0.070904,-0.060196,-0.050073,-0.050579,0.038882,0.039023,0.046003,0.07953,0.092893,0.088772,0.002742,0.0068,0.007814,0.011802,0.016845,0.025292,0.005373,0.003281,-0.005312,-0.02181,-0.04463,-0.052803,0.009688,0.017379,0.024183,0.019667,0.015227,0.005073,1,0,0,0
3437,0.002218,0.003852,0.005409,0.006148,0.00642,0.00642,0.000739,0.0007,0.000739,0.001284,0.005058,0.013269,-0.011128,-0.019922,-0.032062,-0.035331,-0.036187,-0.037782,-0.035331,-0.06502,-0.079767,-0.089183,-0.09323,-0.09218,0.000973,0.001634,0.003619,0.004708,0.005837,0.007393,0.004747,0.005681,0.009728,0.015331,0.027588,0.035136,-0.010623,-0.023385,-0.063074,-0.073736,-0.068833,-0.054086,-0.03214,-0.048133,-0.037432,-0.027315,-0.027821,-0.020623,0.000141,0.007116,0.040621,0.053975,0.049857,0.03709,0.004055,0.005069,0.009054,0.014093,0.022535,0.021816,-0.002082,-0.010634,-0.027056,-0.04977,-0.057904,-0.073784,0.007655,0.014428,0.009932,0.005514,-0.004594,-0.018091,1,0,0,0
3438,0.001631,0.003184,0.003921,0.004193,0.004193,0.004193,-3.9e-05,0.0,0.000544,0.004309,0.012501,0.020111,-0.008774,-0.020887,-0.024148,-0.025002,-0.026594,-0.026982,-0.029622,-0.044336,-0.053732,-0.057769,-0.056721,-0.056876,0.00066,0.00264,0.003727,0.004853,0.006406,0.008852,0.000932,0.004969,0.01056,0.022789,0.030321,0.032806,-0.012734,-0.052334,-0.062972,-0.05808,-0.043366,-0.034398,-0.015956,-0.00528,0.004814,0.004309,0.011492,0.017509,0.006959,0.040389,0.053713,0.049604,0.036866,0.030886,0.001011,0.004988,0.010016,0.018438,0.017721,0.012519,-0.008419,-0.024585,-0.046944,-0.054952,-0.070584,-0.081336,0.006667,0.002241,-0.002108,-0.012058,-0.025345,-0.04452,1,0,0,0
3439,0.001553,0.002291,0.002562,0.002562,0.002562,0.00264,3.9e-05,0.000582,0.004348,0.01254,0.020149,0.023566,-0.012113,-0.015374,-0.016228,-0.01782,-0.018208,-0.016228,-0.014714,-0.024109,-0.028147,-0.027099,-0.027254,-0.022983,0.00198,0.003067,0.004193,0.005746,0.008192,0.010715,0.004038,0.009628,0.021858,0.029389,0.031874,0.032262,-0.0396,-0.050238,-0.045346,-0.030632,-0.021663,-0.018946,0.010676,0.020771,0.020266,0.027448,0.033466,0.035485,0.033429,0.046754,0.042644,0.029907,0.023926,0.022305,0.003977,0.009005,0.017427,0.01671,0.011507,0.008412,-0.016166,-0.038525,-0.046532,-0.062164,-0.072915,-0.071073,-0.004426,-0.008775,-0.018725,-0.032012,-0.051186,-0.070203,1,0,0,0
3440,0.000737,0.001009,0.001009,0.001009,0.001086,0.001319,0.000543,0.004306,0.012492,0.020096,0.02351,0.026847,-0.003259,-0.004112,-0.005703,-0.006091,-0.004112,-0.00838,-0.009389,-0.013423,-0.012376,-0.012531,-0.008264,-0.004229,0.001086,0.002211,0.003763,0.006207,0.008729,0.009932,0.005587,0.017807,0.025334,0.027817,0.028205,0.029834,-0.01063,-0.005742,0.008962,0.017924,0.02064,0.001629,0.010087,0.009583,0.01676,0.022773,0.024791,0.036934,0.013315,0.009209,-0.00352,-0.009496,-0.011117,0.005671,0.005024,0.013441,0.012724,0.007525,0.004432,0.002702,-0.022249,-0.030218,-0.045773,-0.056471,-0.054638,-0.05598,-0.004328,-0.014229,-0.027451,-0.046531,-0.065455,-0.072707,1,0,0,0
3441,0.000271,0.000271,0.000271,0.000348,0.00058,0.001237,0.003751,0.01191,0.01949,0.022893,0.026218,0.026644,-0.000851,-0.002436,-0.002823,-0.000851,-0.005104,-0.004911,-0.004022,-0.002978,-0.003132,0.001121,0.005143,0.007927,0.001121,0.002668,0.005104,0.007618,0.008817,0.009165,0.012181,0.019683,0.022158,0.022545,0.024169,0.024633,0.004872,0.019528,0.028461,0.031168,0.01222,0.007425,-0.000503,0.006651,0.012645,0.014656,0.02676,0.045051,-0.004093,-0.016781,-0.022737,-0.024353,-0.007619,0.00369,0.008389,0.007675,0.002493,-0.00059,-0.002315,-0.002269,-0.007789,-0.022995,-0.033452,-0.03166,-0.032972,-0.050136,-0.009678,-0.022602,-0.041253,-0.059751,-0.066841,-0.064499,1,0,0,0
3442,0.0,0.0,7.7e-05,0.000309,0.000966,0.002203,0.008155,0.015731,0.019132,0.022456,0.022881,0.022804,-0.001585,-0.001971,0.0,-0.004252,-0.004058,-0.004677,0.001044,0.000889,0.005141,0.00916,0.011943,0.012755,0.001546,0.003981,0.006493,0.007691,0.008039,0.007962,0.007498,0.009972,0.010358,0.011982,0.012446,0.012755,0.014649,0.023577,0.026282,0.007344,0.002551,0.000773,0.00715,0.013141,0.015151,0.027249,0.045531,0.058131,-0.012681,-0.018635,-0.020249,-0.003524,0.007779,0.014336,-0.000714,-0.005893,-0.008975,-0.010699,-0.010653,-0.010233,-0.015152,-0.025572,-0.023787,-0.025094,-0.042198,-0.058666,-0.012878,-0.031464,-0.049896,-0.05696,-0.054627,-0.044729,1,0,0,0
3443,0.0,7.7e-05,0.00031,0.000968,0.002206,0.003096,0.007586,0.010991,0.01432,0.014745,0.014668,0.014358,-0.000387,0.001587,-0.00267,-0.002477,-0.003096,-0.002632,-0.000155,0.004102,0.008127,0.010914,0.011727,0.016835,0.002438,0.004954,0.006154,0.006502,0.006425,0.006038,0.002477,0.002864,0.004489,0.004954,0.005263,0.010217,0.00894,0.011649,-0.007315,-0.012114,-0.013894,-0.023066,0.005999,0.008011,0.020125,0.038431,0.051048,0.059175,-0.005962,-0.007578,0.009169,0.020487,0.027053,0.036957,-0.005186,-0.008272,-0.009998,-0.009952,-0.009532,-0.004234,-0.010518,-0.008716,-0.010035,-0.027298,-0.043921,-0.040173,-0.018759,-0.037364,-0.044494,-0.042138,-0.032149,-0.023241,1,0,0,0
3444,7.8e-05,0.00031,0.000969,0.00221,0.003102,0.003994,0.003412,0.006746,0.007173,0.007095,0.006785,0.006669,0.001977,-0.002288,-0.002094,-0.002714,-0.002249,-0.001163,0.004265,0.008297,0.011089,0.011903,0.017021,0.022953,0.00252,0.003722,0.004071,0.003994,0.003606,0.003296,0.000388,0.002016,0.002481,0.002792,0.007754,0.007716,0.002714,-0.016284,-0.021092,-0.022876,-0.032065,-0.028885,0.002016,0.014152,0.032491,0.045131,0.053273,0.056026,-0.00162,0.015158,0.026497,0.033075,0.042996,0.039644,-0.003091,-0.004821,-0.004775,-0.004353,0.000954,0.001068,0.001825,0.000489,-0.016995,-0.033831,-0.030035,-0.026406,-0.018843,-0.026064,-0.023679,-0.013561,-0.00454,0.005315,1,0,0,0
3445,0.000233,0.000893,0.002135,0.003028,0.003921,0.003999,0.003339,0.003766,0.003688,0.003378,0.003261,0.000233,-0.004271,-0.004077,-0.004698,-0.004232,-0.003145,-0.002368,0.004038,0.006833,0.007649,0.012774,0.018714,0.023917,0.001204,0.001553,0.001475,0.001087,0.000777,0.000854,0.001631,0.002097,0.002407,0.007377,0.007338,-0.002097,-0.019025,-0.023839,-0.025625,-0.034827,-0.031643,-0.029585,0.012152,0.030517,0.043174,0.051328,0.054084,0.054084,0.016801,0.028155,0.034742,0.044678,0.04132,0.037755,-0.001732,-0.001685,-0.001264,0.004051,0.004165,-0.002238,-0.001349,-0.019002,-0.036001,-0.032168,-0.028504,-0.020782,-0.007291,-0.004883,0.005333,0.014442,0.024391,0.026045,1,0,0,0
3446,0.000661,0.001905,0.002799,0.003693,0.003771,0.005403,0.000428,0.00035,3.9e-05,-7.8e-05,-0.00311,-0.007969,0.000194,-0.000428,3.9e-05,0.001127,0.001905,0.002216,0.002799,0.003615,0.008746,0.014694,0.019903,0.034364,0.00035,0.000272,-0.000117,-0.000428,-0.00035,-0.000311,0.000466,0.000777,0.005753,0.005714,-0.003732,-0.014111,-0.00482,-0.006608,-0.015821,-0.012634,-0.010573,-0.012439,0.018387,0.03106,0.039223,0.041983,0.041983,0.045443,0.011368,0.017963,0.027911,0.024549,0.02098,0.017992,4.6e-05,0.000469,0.005789,0.005904,-0.000507,-0.005968,-0.017805,-0.034948,-0.031083,-0.027387,-0.0196,0.000445,0.002429,0.012732,0.021919,0.031954,0.033622,0.047103,1,0,0,0
3447,0.001246,0.002141,0.003036,0.003114,0.004749,0.006617,-7.8e-05,-0.000389,-0.000506,-0.003542,-0.008408,-0.010121,-0.000623,-0.000156,0.000934,0.001713,0.002024,0.004204,0.000817,0.005956,0.011911,0.017127,0.031608,0.063138,-7.8e-05,-0.000467,-0.000779,-0.000701,-0.000662,-0.000701,0.000311,0.005294,0.005255,-0.004204,-0.014597,-0.018412,-0.001791,-0.011016,-0.007824,-0.005761,-0.00763,-0.004632,0.01269,0.020864,0.023628,0.023628,0.027093,0.03227,0.006604,0.016565,0.013199,0.009625,0.006633,-0.004721,0.000423,0.005751,0.005866,-0.000554,-0.006023,-0.00805,-0.017308,-0.013406,-0.009675,-0.001812,0.018425,0.058475,0.010402,0.019676,0.029808,0.031492,0.045102,0.059638,1,0,0,0
3448,0.000898,0.001796,0.001874,0.003515,0.005389,0.005858,-0.000312,-0.00043,-0.003476,-0.008357,-0.010075,-0.012887,0.000469,0.001562,0.002343,0.002655,0.004842,0.01441,0.005155,0.01113,0.016362,0.030889,0.062521,0.08517,-0.000391,-0.000703,-0.000625,-0.000586,-0.000625,0.009841,0.004999,0.004959,-0.00453,-0.014957,-0.018784,-0.042136,-0.009255,-0.006053,-0.003983,-0.005858,-0.002851,0.001484,0.008201,0.010973,0.010973,0.014449,0.019643,0.026281,0.009993,0.006617,0.003031,2.9e-05,-0.011361,-0.011989,0.005345,0.00546,-0.00098,-0.006467,-0.0085,-0.029334,0.003991,0.007807,0.015847,0.036543,0.077501,0.103896,0.009485,0.019846,0.021568,0.035488,0.050353,-0.011159,1,0,0,0
3449,0.000901,0.000979,0.002624,0.004504,0.004974,0.005836,-0.000117,-0.003172,-0.008068,-0.009791,-0.012611,-0.015431,0.001097,0.00188,0.002193,0.004387,0.013982,0.042417,0.005992,0.011241,0.02581,0.057535,0.080251,0.092118,-0.000313,-0.000235,-0.000196,-0.000235,0.010261,0.009791,-3.9e-05,-0.009556,-0.020014,-0.023852,-0.047273,-0.046255,0.003212,0.005287,0.003407,0.006423,0.010771,0.089141,0.002781,0.002781,0.006267,0.011476,0.018134,0.024674,-0.003386,-0.006983,-0.009993,-0.021417,-0.022047,-0.070825,0.000116,-0.006343,-0.011846,-0.013886,-0.034781,-0.030916,0.003895,0.012102,0.033228,0.075037,0.101979,0.088975,0.010576,0.012334,0.026543,0.041717,-0.021072,-0.013491,0,0,1,0
3450,7.9e-05,0.00173,0.003618,0.00409,0.004955,0.005938,-0.003067,-0.007983,-0.009714,-0.012545,-0.015377,-0.01809,0.000787,0.001101,0.003303,0.012938,0.041489,0.07295,0.00527,0.019899,0.051753,0.074562,0.086478,0.08927,7.9e-05,0.000118,7.9e-05,0.010618,0.010146,0.009832,-0.009556,-0.020056,-0.02391,-0.047427,-0.046405,-0.048764,0.002084,0.000197,0.003225,0.00759,0.086282,0.167254,0.0,0.0035,0.00873,0.015416,0.021983,0.021551,-0.003611,-0.006634,-0.018104,-0.018737,-0.067714,-0.114633,-0.006485,-0.012011,-0.014059,-0.03504,-0.031159,-0.030774,0.008446,0.030184,0.073206,0.10093,0.087549,0.079788,0.001809,0.01643,0.032044,-0.032567,-0.024765,-0.016561,0,0,1,0
3451,0.001654,0.003544,0.004016,0.004882,0.005867,0.006733,-0.004922,-0.006654,-0.009489,-0.012324,-0.015041,-0.014096,0.000315,0.00252,0.012167,0.040752,0.072252,0.096152,0.014647,0.04654,0.069377,0.081308,0.084103,0.115681,3.9e-05,0.0,0.010552,0.01008,0.009765,0.009489,-0.010513,-0.014372,-0.037917,-0.036894,-0.039256,-0.039138,-0.00189,0.001142,0.005512,0.0843,0.165372,0.231796,0.003504,0.008741,0.015435,0.02201,0.021577,0.016458,-0.003026,-0.014511,-0.015144,-0.064182,-0.111158,-0.164421,-0.005532,-0.007582,-0.028589,-0.024703,-0.024318,-0.025114,0.021925,0.065316,0.093279,0.079782,0.071955,0.07495,0.014746,0.030495,-0.034671,-0.026803,-0.018528,-0.011084,0,0,1,0
3452,0.001891,0.002363,0.00323,0.004215,0.005081,0.005278,-0.001733,-0.004569,-0.007405,-0.010123,-0.009178,-0.006854,0.002206,0.011856,0.040452,0.071964,0.095873,0.098551,0.031905,0.054751,0.066685,0.069482,0.101072,0.123957,-3.9e-05,0.010517,0.010044,0.009729,0.009453,0.00776,-0.00386,-0.027415,-0.026391,-0.028754,-0.028636,-0.027493,0.003033,0.007405,0.086222,0.167324,0.233773,0.296599,0.005239,0.011935,0.018513,0.01808,0.012959,0.027139,-0.011489,-0.012123,-0.061178,-0.108172,-0.161455,-0.220437,-0.002051,-0.023065,-0.019178,-0.018793,-0.019589,-0.020713,0.043505,0.07154,0.058009,0.050161,0.053164,0.05263,0.01579,-0.049546,-0.041658,-0.033361,-0.025898,-0.013687,0,0,1,0
3453,0.000473,0.001341,0.002327,0.003194,0.003391,0.003076,-0.002839,-0.005678,-0.008399,-0.007453,-0.005126,-0.005126,0.009661,0.038289,0.069836,0.093772,0.096453,0.113094,0.022871,0.034819,0.037619,0.069244,0.092155,0.116761,0.010568,0.010095,0.009779,0.009503,0.007808,0.003549,-0.023581,-0.022556,-0.024922,-0.024803,-0.02366,-0.023344,0.004377,0.083282,0.164475,0.230998,0.293894,0.388928,0.006704,0.013289,0.012855,0.007729,0.021925,0.021964,-0.000634,-0.049745,-0.096791,-0.150134,-0.209182,-0.289207,-0.021038,-0.017146,-0.01676,-0.017558,-0.018683,-0.018222,0.028256,0.014618,0.006709,0.009735,0.009197,0.009158,-0.06585,-0.057899,-0.049537,-0.042016,-0.029709,-0.004719,0,0,1,0
3454,0.000868,0.001853,0.002721,0.002918,0.002603,0.002327,-0.002839,-0.00556,-0.004614,-0.002287,-0.002287,-0.001577,0.028628,0.060175,0.08411,0.086792,0.103433,0.098425,0.011948,0.014748,0.046373,0.069284,0.09389,0.113567,-0.000473,-0.000789,-0.001065,-0.00276,-0.007019,-0.010016,0.001025,-0.001341,-0.001222,-7.9e-05,0.000237,0.003904,0.078905,0.160098,0.226621,0.289516,0.38455,0.467477,0.006585,0.006152,0.001025,0.015221,0.015261,0.010253,-0.04911,-0.096156,-0.149499,-0.208547,-0.288572,-0.282185,0.003892,0.004278,0.00348,0.002355,0.002816,0.005891,-0.013638,-0.021547,-0.018521,-0.019058,-0.019097,-0.019111,0.007951,0.016312,0.023834,0.036141,0.061129,0.077918,0,0,1,0
3455,0.000986,0.001854,0.002051,0.001735,0.001459,0.000355,-0.002721,-0.001775,0.000552,0.000552,0.001262,0.0,0.031549,0.055487,0.058169,0.074811,0.069802,0.100366,0.0028,0.034428,0.057341,0.081949,0.101628,0.113498,-0.000315,-0.000592,-0.002287,-0.006546,-0.009544,-0.010727,-0.002366,-0.002248,-0.001104,-0.000789,0.002879,0.006862,0.0812,0.147729,0.21063,0.305671,0.388606,0.51011,-0.000434,-0.005561,0.008637,0.008676,0.003668,-0.053002,-0.04705,-0.100397,-0.159451,-0.239483,-0.233095,-0.128639,0.000386,-0.000411,-0.001537,-0.001076,0.002,0.007242,-0.007914,-0.004886,-0.005424,-0.005463,-0.005476,-0.005738,0.008367,0.015893,0.028207,0.053211,0.070011,0.068866,0,0,1,0
3456,0.000869,0.001066,0.00075,0.000474,-0.000632,-0.008966,0.000948,0.003278,0.003278,0.003989,0.002725,0.003752,0.023974,0.02666,0.043327,0.038311,0.06892,0.115131,0.031676,0.054623,0.079268,0.098977,0.110865,0.121371,-0.000276,-0.001975,-0.00624,-0.009242,-0.010427,-0.011533,0.000118,0.001264,0.00158,0.005253,0.009242,0.016746,0.06663,0.129626,0.224811,0.307871,0.429557,0.498478,-0.005134,0.009084,0.009124,0.004108,-0.052648,-0.077293,-0.053428,-0.11257,-0.192723,-0.186326,-0.081712,-0.045272,-0.000799,-0.001926,-0.001464,0.001616,0.006867,0.013061,0.00306,0.002517,0.002477,0.002464,0.002199,0.000843,0.007606,0.020051,0.04532,0.062298,0.061142,0.006436,0,0,1,0
3457,0.000197,-0.000118,-0.000394,-0.001498,-0.009818,-0.013643,0.002326,0.002326,0.003036,0.001774,0.0028,-0.000513,0.002681,0.019321,0.014313,0.044871,0.091005,0.108196,0.022909,0.047513,0.067189,0.079057,0.089546,0.082646,-0.001695,-0.005954,-0.008951,-0.010134,-0.011238,-0.018453,0.001143,0.001459,0.005126,0.009108,0.0166,0.007373,0.062891,0.157918,0.240839,0.362323,0.431129,0.275025,0.014195,0.014234,0.009227,-0.047434,-0.072039,0.148021,-0.059044,-0.139063,-0.132677,-0.028237,0.008143,-0.057137,-0.001125,-0.000664,0.002411,0.007653,0.013836,0.008041,-0.000537,-0.000576,-0.000589,-0.000851,-0.002191,0.012483,0.012301,0.037277,0.054058,0.052915,-0.001157,0.024934,0,0,1,0
3458,-0.000315,-0.000591,-0.001694,-0.010006,-0.013827,-0.014734,0.0,0.000709,-0.000552,0.000473,-0.002836,-0.014891,0.016625,0.011621,0.042152,0.088244,0.10542,0.113968,0.024582,0.04424,0.056098,0.066577,0.059683,0.05661,-0.004255,-0.007249,-0.00843,-0.009533,-0.016743,-0.016703,0.000315,0.003979,0.007958,0.015443,0.006224,-0.010834,0.094941,0.177788,0.299162,0.367906,0.211943,0.190276,3.9e-05,-0.004964,-0.061574,-0.086156,0.133705,0.142136,-0.079947,-0.073566,0.030779,0.067126,0.001905,0.018198,0.00046,0.003533,0.00877,0.014948,0.009158,0.004123,-3.9e-05,-5.2e-05,-0.000312,-0.001644,0.012939,0.013452,0.024819,0.041494,0.040359,-0.013373,0.012554,0.007403,0,0,1,0
3459,-0.000277,-0.001384,-0.009731,-0.013568,-0.014477,-0.019897,0.000712,-0.000554,0.000475,-0.002848,-0.014952,-0.019145,-0.005024,0.025632,0.071913,0.089159,0.097743,0.126975,0.019738,0.031645,0.042167,0.035244,0.032159,0.034809,-0.003006,-0.004193,-0.005301,-0.012539,-0.0125,-0.028085,0.003679,0.007674,0.015189,0.005933,-0.011194,-0.010047,0.083186,0.205058,0.274083,0.117481,0.095725,0.16835,-0.005024,-0.061866,-0.086548,0.134213,0.142678,0.19691,0.006407,0.111179,0.147675,0.082187,0.098547,0.145182,0.003085,0.008344,0.014547,0.008733,0.003678,0.009497,-1.4e-05,-0.000281,-0.001651,0.013354,0.013883,0.011268,0.017159,0.015991,-0.039301,-0.012621,-0.017922,0.051366,0,0,1,0
3460,-0.00111,-0.009476,-0.013322,-0.014234,-0.019665,-0.02252,-0.001269,-0.000238,-0.003568,-0.015701,-0.019903,-0.019507,0.030727,0.077115,0.094401,0.103005,0.132305,0.158393,0.011934,0.02248,0.015542,0.012449,0.015106,0.013361,-0.001189,-0.0023,-0.009555,-0.009515,-0.025137,-0.025533,0.004004,0.011538,0.00226,-0.014908,-0.013758,-0.006383,0.122155,0.19134,0.034375,0.012568,0.085362,0.144873,-0.056974,-0.081714,0.13956,0.148045,0.202402,0.151574,0.105016,0.141597,0.075957,0.092354,0.139098,0.095171,0.005271,0.011489,0.005662,0.000594,0.006427,0.013257,-0.000272,-0.001665,0.013587,0.014124,0.011466,0.009202,-0.001188,-0.057384,-0.030268,-0.035656,0.034766,0.013125,1,0,0,0
3461,-0.008366,-0.012212,-0.013124,-0.018556,-0.021411,-0.024543,0.001031,-0.0023,-0.014433,-0.018635,-0.018239,-0.017803,0.04639,0.063678,0.072282,0.101583,0.127672,0.162049,0.010547,0.003608,0.000515,0.003172,0.001427,0.000555,-0.00111,-0.008366,-0.008326,-0.023948,-0.024345,-0.02942,0.007533,-0.001745,-0.018913,-0.017763,-0.010388,-0.002775,0.069189,-0.087785,-0.109592,-0.036795,0.022719,0.123311,-0.024741,0.196544,0.205029,0.259389,0.208558,0.17894,0.036583,-0.029061,-0.012662,0.034083,-0.009846,-0.002664,0.006218,0.000391,-0.004677,0.001156,0.007987,0.015258,-0.001393,0.013864,0.014401,0.011742,0.009477,0.007182,-0.056216,-0.02909,-0.03448,0.035967,0.014318,0.027079,1,0,0,0
3462,-0.003854,-0.004768,-0.010211,-0.013072,-0.016211,-0.018873,-0.003338,-0.015496,-0.019707,-0.01931,-0.018873,-0.021773,0.017323,0.025945,0.055307,0.081451,0.115899,0.128851,-0.006953,-0.010052,-0.00739,-0.009138,-0.010013,-0.011999,-0.007271,-0.007231,-0.022886,-0.023283,-0.028369,-0.029759,-0.009297,-0.026501,-0.025349,-0.017959,-0.01033,-0.010251,-0.1573,-0.179152,-0.106204,-0.046566,0.054234,0.12162,0.221745,0.230248,0.284721,0.233784,0.204104,0.029283,-0.06578,-0.049347,-0.002505,-0.046525,-0.039329,-0.024419,-0.005839,-0.010917,-0.005072,0.001773,0.009059,0.011965,0.01548,0.016025,0.013327,0.011029,0.008701,-2.3e-05,0.027522,0.022054,0.093531,0.071566,0.084514,0.071918,1,0,0,0
3463,-0.000919,-0.006395,-0.009272,-0.01243,-0.015108,-0.015787,-0.01223,-0.016466,-0.016067,-0.015627,-0.018545,-0.020104,0.008673,0.038209,0.064507,0.099159,0.112188,0.074099,-0.003117,-0.00044,-0.002198,-0.003077,-0.005076,0.02454,4e-05,-0.015707,-0.016107,-0.021223,-0.022621,-0.026978,-0.017306,-0.016147,-0.008713,-0.001039,-0.000959,0.003437,-0.021982,0.051398,0.111389,0.212785,0.28057,0.166583,0.008553,0.063348,0.01211,-0.017745,-0.193601,0.094123,0.01653,0.06365,0.019369,0.026608,0.041606,0.086722,-0.005108,0.000771,0.007657,0.014986,0.01791,0.024063,0.000568,-0.002243,-0.004638,-0.007065,-0.016156,0.016094,-0.005699,0.068792,0.0459,0.059394,0.046267,0.078178,1,0,0,0
3464,-0.00552,-0.008421,-0.011604,-0.014304,-0.014989,-0.01515,-0.004271,-0.003868,-0.003425,-0.006366,-0.007938,-0.009066,0.029776,0.056288,0.091222,0.104357,0.065958,0.050929,0.0027,0.000927,4e-05,-0.001974,0.027882,0.043556,-0.015875,-0.016278,-0.021435,-0.022846,-0.027238,-0.027882,0.001168,0.008663,0.016399,0.01648,0.020912,0.018897,0.073977,0.134455,0.236677,0.305012,0.190099,0.14481,0.055241,0.003586,-0.026512,-0.203798,0.086266,0.1627,0.047503,0.002862,0.01016,0.02528,0.070763,0.11982,0.005927,0.012869,0.020258,0.023205,0.029408,0.028552,-0.002976,-0.00551,-0.008078,-0.0177,0.016431,0.032464,0.078836,0.054609,0.06889,0.054997,0.088769,0.094306,1,0,0,0
3465,-0.002955,-0.006197,-0.008947,-0.009645,-0.009809,-0.009686,0.00041,0.000862,-0.002134,-0.003735,-0.004884,-0.005664,0.027005,0.062588,0.075968,0.036855,0.021547,0.00119,-0.001806,-0.002709,-0.004761,0.025651,0.041616,0.050727,-0.00041,-0.005664,-0.0071,-0.011574,-0.01223,-0.012641,0.007634,0.015514,0.015596,0.02011,0.018058,0.01773,0.061603,0.165725,0.235332,0.118281,0.072151,0.055981,-0.052615,-0.083273,-0.263855,0.031602,0.109458,0.193305,-0.045471,-0.038038,-0.022637,0.023693,0.073662,0.147832,0.007071,0.014597,0.017599,0.023917,0.023046,0.023529,-0.002884,-0.005805,-0.016751,0.022079,0.040318,0.052134,-0.027562,-0.011315,-0.02712,0.011301,0.017599,0.02341,1,0,0,0
3466,-0.003238,-0.005984,-0.006681,-0.006845,-0.006722,-0.007255,0.000451,-0.002541,-0.00414,-0.005287,-0.006066,-0.005902,0.035535,0.048896,0.009837,-0.005451,-0.02578,-0.045085,-0.000902,-0.002951,0.02742,0.043363,0.052462,0.044347,-0.005246,-0.006681,-0.011148,-0.011804,-0.012214,-0.013279,0.007869,0.007951,0.01246,0.01041,0.010083,0.019018,0.103982,0.173494,0.056602,0.010533,-0.005615,-0.016681,-0.030617,-0.210955,0.084103,0.161854,0.245589,0.175912,0.007423,0.022804,0.069071,0.118972,0.193042,0.134491,0.007516,0.010515,0.016824,0.015954,0.016437,0.025224,-0.002894,-0.013737,0.024728,0.042796,0.0545,0.027341,0.016094,0.000438,0.038497,0.044736,0.050492,0.050354,1,0,0,0
3467,-0.00274,-0.003435,-0.003599,-0.003476,-0.004008,-0.006339,-0.002986,-0.00458,-0.005726,-0.006503,-0.006339,-0.013782,0.013333,-0.025643,-0.040897,-0.061182,-0.080445,-0.114594,-0.002045,0.02826,0.044169,0.053248,0.045151,0.042124,-0.001431,-0.005889,-0.006544,-0.006953,-0.008016,0.049077,8.2e-05,0.00458,0.002536,0.002208,0.011124,-0.124491,0.069362,-0.047277,-0.093246,-0.109359,-0.120402,-0.024825,-0.179948,0.114471,0.192054,0.275607,0.206081,-0.068871,0.015347,0.061514,0.111307,0.185216,0.126792,0.038458,0.002992,0.009288,0.008419,0.008901,0.017669,-0.11034,-0.010679,0.027205,0.045001,0.056529,0.02978,-0.078275,-0.01542,0.022065,0.02821,0.033879,0.033744,-0.340988,1,0,0,0
